matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107241403,801,4.0,4.0,0.0,1.0,0.0,44.0,51.0,48.0,5.0,5.0,16.0,121.0,42.0,56.0,15.0,47.0,33.0,31.0,50.0,13.0,37.0,25.0,7.0,5.0,11.0,8.0,0.0,8.0,160.5,25.0,0.0,56.0,74.0,11.0,41.0,94.0,3.0,44.0,0.0,17.0,1.0,93.32597904026476,39.361702127659576,61.702127659574465,-22.34042553191489
107241403,8117,4.0,2.0,1.0,0.0,0.0,44.0,56.0,31.0,7.0,7.0,16.0,171.0,60.0,92.0,25.0,76.0,28.0,53.0,65.0,7.0,58.0,28.0,19.0,11.0,8.0,11.0,0.0,43.0,463.0,3.0,3.0,92.0,34.0,14.0,30.0,94.0,10.0,56.0,0.0,27.0,3.0,93.32597904026476,61.702127659574465,39.361702127659576,22.34042553191489
