matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,minutesPlayedPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,quartersPlayedPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
95630202,805,80054,0,1,0,0,0,0,3,0,0,0,0,0,18,0,18,0,0.0,0,1,1,0,4,0,2,1,0,4,,inf,,,,,inf,,,,,,inf,,inf,,,,inf,inf,,inf,,inf,inf,,inf,,
95630202,805,80058,0,0,0,0,0,0,1,0,1,3,0,2,15,3,12,0,60.0,0,0,4,0,1,0,2,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,15.0,3.0,12.0,0.0,60.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,-16.0,-16.0
95630202,805,80100,0,3,0,0,0,20,4,0,1,22,0,10,29,8,21,0,60.0,0,0,0,0,4,1,4,0,0,7,0.0,3.0,0.0,0.0,0.0,20.0,4.0,0.0,1.0,22.0,0.0,10.0,29.0,8.0,21.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,7.0,-16.0,-16.0
95630202,805,80105,0,0,0,0,0,0,5,0,3,28,2,10,0,0,0,2,60.81666666666667,0,0,0,0,5,3,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.932858317347218,0.0,2.959714990408331,27.62400657714442,1.9731433269388872,9.865716634694436,0.0,0.0,0.0,1.9731433269388872,60.0,0.0,0.0,0.0,0.0,4.932858317347218,2.959714990408331,3.9462866538777743,0.0,0.0,0.9865716634694436,-16.0,-15.785146615511097
95630202,805,80154,0,2,0,0,1,26,6,0,1,11,0,5,0,0,0,0,60.0,0,2,0,0,8,1,4,0,0,5,0.0,2.0,0.0,0.0,1.0,26.0,6.0,0.0,1.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,60.0,0.0,2.0,0.0,0.0,8.0,1.0,4.0,0.0,0.0,5.0,-16.0,-16.0
95630202,805,80304,0,0,0,0,0,4,13,1,4,0,2,0,0,0,0,1,60.0,0,4,0,0,17,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,4.0,0.0,0.0,17.0,0.0,3.0,1.0,0.0,0.0,-16.0,-16.0
95630202,805,80305,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,1,0,0,0,,,,,,,inf,,,,,,,,,,,,,,,inf,,inf,,,,,
95630202,805,80389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630202,805,80479,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,4,1,2,0,0,0,,,,,,inf,inf,,,,,,,,,,,,inf,,,inf,inf,inf,,,,,
95630202,805,80535,0,0,0,0,0,3,7,0,3,0,1,1,0,0,0,1,60.0,0,1,0,1,8,1,4,0,0,1,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,60.0,0.0,1.0,0.0,1.0,8.0,1.0,4.0,0.0,0.0,1.0,-16.0,-16.0
