matchId,playerId,squadId,minutesPlayed
95630202,80604,805,60.0
95630202,80304,805,60.0
95630202,80535,805,60.0
95630202,80105,805,60.81666666666667
95630202,80154,805,60.0
95630202,80100,805,60.0
95630202,80058,805,60.0
95630202,80054,805,0.0
95630202,80700,805,7.766666666666667
95630202,80389,805,0.0
95630202,80305,805,0.0
95630202,80479,805,0.0
95630202,80133,810,60.0
95630202,80470,810,60.0
95630202,80299,810,60.81666666666667
95630202,80152,810,60.81666666666667
95630202,80572,810,60.0
95630202,80009,810,60.0
95630202,80113,810,60.0
95630202,993360,810,0.0
95630202,80393,810,0.0
95630202,80003,810,0.0
95630202,80343,810,0.0
95630202,995218,810,0.0
