matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100840201,804,8118,5,2,0,0,0,59,50,1,17,173,90,10,38,70,13,57,39,8,10,7,0,16,4,2,90,66,9,94,5,49,0,28,93.17180616740089,60.63829787234043,70.65217391304348,-10.013876040703053
100840201,8118,804,5,3,0,0,0,57,47,5,19,178,90,14,49,69,4,65,47,9,9,4,0,11,1,2,90,59,10,92,6,51,0,24,91.18942731277534,70.65217391304348,60.63829787234043,10.013876040703053
