matchId,playerId,squadId,minutesPlayed
98180605,80150,809,61.68333333333333
98180605,991906,809,31.1
98180605,80182,809,60.0
98180605,994117,809,60.0
98180605,80701,809,60.0
98180605,993358,809,60.0
98180605,993041,809,60.0
98180605,80479,809,0.0
98180605,80057,809,0.0
98180605,80058,809,15.183333333333334
98180605,80022,809,15.4
98180605,80055,809,0.0
98180605,80113,810,46.5
98180605,80009,810,60.0
98180605,80473,810,30.683333333333334
98180605,80152,810,54.28333333333333
98180605,80299,810,46.5
98180605,80470,810,54.28333333333333
98180605,80343,810,61.68333333333333
98180605,80003,810,15.183333333333334
98180605,993360,810,23.216666666666665
98180605,80133,810,7.4
98180605,80393,810,15.183333333333334
98180605,995218,810,15.183333333333334
