matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers,reboundsPer60,penaltiesPer60,gainPer60,possessionsPer60,offensiveReboundsPer60,goalMissesPer60,blockedPer60,passesPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,defensiveReboundsPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,turnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
98190102,805,80054,0,0,0,0,0,0,2,0,1,24,2,0,2,22,0,22,0,51.13333333333333,0,0,4,0,2,2,1,27,4,4,0,3,4.69361147327249,2.346805736636245,0.0,31.68187744458931,4.69361147327249,0.0,0.0,2.346805736636245,2.346805736636245,28.16166883963494,0.0,0.0,0.0,2.346805736636245,25.814863102998697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.814863102998697,1.1734028683181226,2.346805736636245,4.69361147327249,60.0,3.5202086049543677,1.1734028683181226,0.0,-11.0,-12.907431551499348
98190102,805,80100,0,1,0,0,0,27,6,0,0,49,18,0,9,27,8,19,0,60.0,0,2,0,0,18,8,1,59,4,0,0,3,0.0,8.0,0.0,59.0,0.0,8.0,0.0,18.0,9.0,49.0,0.0,27.0,2.0,18.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,6.0,4.0,60.0,3.0,1.0,0.0,-16.0,-16.0
98190102,805,80192,0,1,0,0,1,1,10,0,3,5,0,1,0,0,0,0,1,61.46666666666667,0,10,0,0,0,20,3,12,4,0,0,1,0.0,19.522776572668114,0.9761388286334056,11.713665943600867,0.0,0.0,0.0,0.0,0.0,4.8806941431670285,0.0,0.9761388286334056,9.761388286334057,0.0,0.0,0.0,0.9761388286334056,0.0,0.9761388286334056,0.0,0.0,0.0,0.0,2.928416485900217,9.761388286334057,3.9045553145336225,60.0,0.9761388286334056,2.928416485900217,0.9761388286334056,-16.0,-15.61822125813449
98190102,805,80304,0,1,0,0,2,3,14,0,2,1,0,2,0,0,0,0,2,53.86666666666667,0,3,0,0,0,17,1,8,4,0,0,2,0.0,18.935643564356436,2.227722772277228,8.910891089108912,0.0,0.0,0.0,0.0,0.0,1.113861386138614,0.0,3.341584158415842,3.341584158415842,0.0,0.0,0.0,1.113861386138614,0.0,2.227722772277228,0.0,0.0,0.0,0.0,2.227722772277228,15.594059405940595,4.455445544554456,60.00000000000001,2.227722772277228,1.113861386138614,2.227722772277228,-14.0,-15.594059405940595
98190102,805,80535,0,0,0,0,0,0,5,0,3,45,13,1,7,0,0,0,1,41.56666666666667,0,0,0,1,44,5,1,34,3,0,0,2,0.0,7.217321571772253,1.4434643143544506,49.07778668805132,0.0,0.0,0.0,63.512429831595824,10.104250200481154,64.95589414595028,0.0,0.0,0.0,18.765036086607857,0.0,1.4434643143544506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330392943063352,7.217321571772253,4.330392943063352,60.0,2.886928628708901,1.4434643143544506,1.4434643143544506,-15.0,-21.65196471531676
98190102,805,80581,0,0,0,0,0,13,1,0,0,20,20,0,12,0,0,0,0,46.15,0,0,0,1,20,1,0,13,3,0,0,0,0.0,1.3001083423618636,0.0,16.901408450704228,0.0,0.0,0.0,26.00216684723727,15.601300108342363,26.00216684723727,0.0,16.901408450704228,0.0,26.00216684723727,0.0,1.3001083423618636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3001083423618636,3.9003250270855907,60.0,0.0,0.0,0.0,-9.0,-11.700975081256772
98190102,805,80604,0,0,0,0,0,0,13,0,3,0,0,2,0,0,0,0,2,46.15,0,4,0,0,0,17,0,2,3,0,0,0,0.0,22.10184182015168,2.600216684723727,2.600216684723727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.200433369447454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9003250270855907,16.901408450704228,3.9003250270855907,60.0,0.0,0.0,2.600216684723727,-9.0,-11.700975081256772
98190102,805,80700,1,1,0,0,0,3,1,0,0,29,12,0,5,0,0,0,0,35.21666666666667,0,0,0,0,29,1,0,20,3,0,0,2,0.0,1.7037387600567913,0.0,34.07477520113582,0.0,0.0,0.0,49.408424041646946,8.518693800283955,49.408424041646946,0.0,5.111216280170374,0.0,20.444865120681495,0.0,0.0,1.7037387600567913,0.0,0.0,0.0,1.7037387600567913,0.0,0.0,0.0,1.7037387600567913,5.111216280170374,60.0,3.4074775201135825,0.0,0.0,-8.0,-13.62991008045433
98190102,805,80708,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,15.316666666666666,0,0,0,0,0,2,0,1,1,0,0,0,0.0,7.834602829162133,0.0,3.9173014145810665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9173014145810665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.834602829162133,3.9173014145810665,60.0,0.0,0.0,0.0,-7.0,-27.421109902067464
98190102,805,998998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98190102,805,1001698,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,7.6,0,1,0,0,0,4,0,0,1,0,0,0,0.0,31.578947368421055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.894736842105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.894736842105264,23.68421052631579,7.894736842105264,60.0,0.0,0.0,0.0,-2.0,-15.789473684210527
98190102,805,1003472,2,0,0,0,0,0,0,0,0,8,0,0,0,8,2,6,0,10.333333333333334,0,1,1,0,0,1,0,9,1,1,0,3,5.806451612903225,5.806451612903225,0.0,52.258064516129025,5.806451612903225,11.61290322580645,0.0,0.0,0.0,46.4516129032258,0.0,0.0,5.806451612903225,0.0,34.83870967741935,0.0,0.0,0.0,0.0,0.0,11.61290322580645,0.0,46.4516129032258,0.0,0.0,5.806451612903225,59.99999999999999,17.419354838709676,0.0,0.0,-5.0,-29.032258064516125
98190102,809,80022,0,0,0,0,0,11,4,0,0,33,10,0,7,21,2,19,0,60.0,0,0,4,0,10,4,5,44,4,4,0,3,4.0,4.0,0.0,44.0,4.0,2.0,0.0,10.0,7.0,33.0,0.0,11.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,4.0,60.0,3.0,5.0,0.0,16.0,16.0
