matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers
98190102,805,80054,1,0,0,0,0,0,0,0,0,1,7,1,0,1,6,0,6,0,15,0,0,2,0,1,0,0,8,1,2,0,0
98190102,805,80054,2,0,0,0,0,0,0,1,0,0,7,1,0,1,6,0,6,0,15,0,0,0,0,1,1,0,6,1,0,0,1
98190102,805,80054,3,0,0,0,0,0,0,1,0,0,8,0,0,0,8,0,8,0,15,0,0,2,0,0,1,1,11,1,2,0,2
98190102,805,80054,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,2,1,0,0,0
98190102,805,80100,1,0,0,0,0,0,6,1,0,0,9,2,0,0,7,3,4,0,15,0,1,0,0,2,2,1,14,1,0,0,1
98190102,805,80100,2,0,0,0,0,0,6,1,0,0,17,5,0,3,11,3,8,0,15,0,0,0,0,5,1,0,18,1,0,0,1
98190102,805,80100,3,0,1,0,0,0,7,3,0,0,13,4,0,3,7,2,5,0,15,0,1,0,0,4,4,0,16,1,0,0,1
98190102,805,80100,4,0,0,0,0,0,8,1,0,0,10,7,0,3,2,0,2,0,15,0,0,0,0,7,1,0,11,1,0,0,0
98190102,805,80192,1,0,1,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,15,0,4,0,0,0,8,0,3,1,0,0,1
98190102,805,80192,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,15,0,2,0,0,0,3,1,3,1,0,0,0
98190102,805,80192,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,6,2,4,1,0,0,0
98190102,805,80192,4,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,15,0,2,0,0,0,3,0,2,1,0,0,0
98190102,805,80304,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,15,0,1,0,0,0,4,0,1,1,0,0,0
98190102,805,80304,2,0,0,0,0,2,2,4,0,0,1,0,1,0,0,0,0,1,15,0,0,0,0,0,4,1,6,1,0,0,0
98190102,805,80304,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,4,0,0,1,0,0,0
98190102,805,80304,4,0,1,0,0,0,0,5,0,1,0,0,1,0,0,0,0,1,7,0,0,0,0,0,5,0,1,1,0,0,2
98190102,805,80535,1,0,0,0,0,0,0,1,0,0,17,5,0,2,0,0,0,0,15,0,0,0,0,16,1,0,12,1,0,0,2
98190102,805,80535,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98190102,805,80535,3,0,0,0,0,0,0,1,0,1,11,4,1,2,0,0,0,1,12,0,0,0,1,11,1,1,9,1,0,0,0
98190102,805,80535,4,0,0,0,0,0,0,3,0,2,17,4,0,3,0,0,0,0,15,0,0,0,0,17,3,0,13,1,0,0,0
98190102,805,80581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98190102,805,80581,2,0,0,0,0,0,4,0,0,0,10,10,0,5,0,0,0,0,15,0,0,0,1,10,0,0,4,1,0,0,0
98190102,805,80581,3,0,0,0,0,0,4,1,0,0,6,6,0,5,0,0,0,0,15,0,0,0,0,6,1,0,4,1,0,0,0
98190102,805,80581,4,0,0,0,0,0,5,0,0,0,4,4,0,2,0,0,0,0,15,0,0,0,0,4,0,0,5,1,0,0,0
98190102,805,80604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98190102,805,80604,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,15,0,1,0,0,0,5,0,0,1,0,0,0
98190102,805,80604,3,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,15,0,2,0,0,0,5,0,1,1,0,0,0
98190102,805,80604,4,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,0,7,0,1,1,0,0,0
98190102,805,80700,1,0,0,0,0,0,3,0,0,0,6,6,0,3,0,0,0,0,15,0,0,0,0,6,0,0,3,1,0,0,0
98190102,805,80700,2,0,1,0,0,0,0,1,0,0,16,4,0,2,0,0,0,0,15,0,0,0,0,16,1,0,12,1,0,0,1
98190102,805,80700,3,1,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,4,0,0,0,0,7,0,0,5,1,0,0,1
98190102,805,80700,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98190102,805,80708,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,1,1,0,0,0
98190102,805,80708,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98190102,805,80708,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98190102,805,80708,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98190102,805,998998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98190102,805,998998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
