matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107241104,801,1.0,3.0,0.0,0.0,0.0,41.0,62.0,36.0,2.0,2.0,20.0,151.0,50.0,81.0,16.0,63.0,24.0,41.0,56.0,10.0,46.0,29.0,10.0,7.0,11.0,7.0,0.0,30.0,281.0,17.0,4.0,81.0,53.0,8.0,29.0,84.0,10.0,51.0,0.0,25.0,3.0,84.0,54.761904761904766,49.46236559139785,5.299539170506918
107241104,8119,2.0,3.0,0.0,0.0,4.0,43.0,54.0,54.0,3.0,3.0,18.0,145.0,55.0,69.0,19.0,58.0,21.0,42.0,60.0,14.0,46.0,26.0,11.0,9.0,7.0,11.0,0.0,7.0,303.5,11.0,0.0,69.0,65.0,10.0,28.0,93.0,6.0,49.0,0.0,31.0,1.0,93.0,49.46236559139785,54.761904761904766,-5.299539170506918
