matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113911303,8117,69,1,69,1,1,5,0,0,2,53,75,36,4,4,8,12,66,90,14,93,17,64,0,61,70,6,64,0,64,45,13,6,2,8,4,33,389,9,1,45,11,64,21,4,52,0,67,11,2.0,89.0,82.15384615384616,71.91011235955057,63.95348837209303,7.95662398745754
113911303,8118,55,10,55,10,2,1,0,0,0,54,70,56,4,4,19,23,58,82,9,78,19,47,8,48,65,10,47,8,55,42,7,6,8,2,5,40,301,10,3,66,9,63,24,7,48,0,55,9,4.0,86.0,79.38461538461539,63.95348837209303,71.91011235955057,-7.95662398745754
