matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113910403,806,54,6,54,6,1,2,0,0,0,51,70,47,5,5,13,18,57,89,14,64,21,50,2,50,60,8,50,2,52,37,9,6,10,7,4,38,298,8,3,55,8,54,25,5,46,0,50,7,3.0,83.0,83.0,62.65060240963856,57.446808510638306,5.203793899000253
113910403,8117,59,6,59,6,2,0,0,0,1,54,71,35,4,4,13,17,58,73,17,65,22,50,4,46,65,11,50,4,54,39,11,4,7,10,5,18,337,5,3,40,9,58,27,5,54,0,57,12,2.0,94.0,94.0,57.446808510638306,62.65060240963856,-5.203793899000253
