matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113910603,806,63,0,63,0,1,4,0,0,0,52,76,34,2,2,8,10,63,87,13,85,17,63,0,63,63,0,63,0,63,42,11,10,8,6,0,0,341,9,1,43,6,63,17,5,58,0,77,8,0.0,80.0,80.0,78.75,54.21686746987952,24.533132530120483
113910603,8118,42,14,42,14,2,3,0,0,4,52,65,57,1,1,12,13,53,69,9,56,18,39,6,42,56,11,39,6,45,36,5,4,6,8,8,9,204,6,0,63,5,51,26,2,42,0,50,13,1.0,83.0,83.0,54.21686746987952,78.75,-24.533132530120483
