matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98180305,803,805,6,4,0,0,0,50,39,1,16,196,69,11,40,61,9,52,31,13,8,10,0,11,1,2,120,50,12,86,2,48,0,26,83.38270939940749,60.46511627906976,68.42105263157895,-7.955936352509184
98180305,805,803,3,5,0,0,2,51,48,1,21,210,80,4,37,62,10,52,34,5,13,3,0,12,6,0,131,60,12,76,7,52,0,20,73.68704551575546,68.42105263157895,60.46511627906976,7.955936352509184
