matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116950302,811,812,1,2,0,0,0,0,11,64,7,1,1,3,15,21,5,80,5,11,15,3,12,7,4,1,0,4,2,0,3,1,10,3,12,7,0,54,0,33,4,0.0,22.0,88.0,54.54545454545454,52.94117647058824,1.6042780748663006
116950302,811,812,2,2,0,0,0,0,9,55,8,1,1,2,9,13,4,100,8,9,13,2,11,6,4,1,0,1,0,0,0,1,8,5,11,8,2,53,0,25,7,0.0,21.0,84.0,52.38095238095239,50.0,2.3809523809523867
116950302,811,812,3,1,0,0,0,2,12,71,10,0,0,4,14,17,3,33,6,14,17,2,15,10,1,4,2,2,0,50,4,1,14,2,15,6,2,45,0,100,4,1.0,22.0,88.0,68.18181818181817,59.09090909090909,9.09090909090908
116950302,811,812,4,1,1,0,0,0,13,69,11,2,2,1,11,17,3,0,7,9,12,2,10,9,0,1,0,0,1,0,1,1,12,4,10,8,1,46,0,50,7,0.0,20.0,80.0,50.0,72.72727272727273,-22.727272727272734
116950302,812,811,1,0,1,0,0,0,9,40,11,1,1,3,8,12,3,100,8,8,9,0,9,4,3,2,4,0,0,0,3,0,14,1,9,8,2,46,0,50,3,0.0,17.0,68.0,52.94117647058824,54.54545454545454,-1.6042780748663006
116950302,812,811,2,2,0,0,0,0,10,45,12,1,1,3,11,16,1,100,6,9,12,2,10,5,1,4,1,0,2,0,3,1,15,3,10,8,0,47,0,57,4,0.0,20.0,80.0,50.0,52.38095238095239,-2.3809523809523867
116950302,812,811,3,0,1,0,0,0,15,67,2,0,0,3,12,15,2,50,5,10,15,2,13,10,1,2,2,2,2,0,0,1,2,2,13,7,0,55,0,50,4,0.0,22.0,88.0,59.09090909090909,68.18181818181817,-9.09090909090908
116950302,812,811,4,1,1,0,0,0,12,62,7,1,1,2,16,19,1,0,4,14,18,2,16,8,0,8,0,0,1,50,1,0,8,1,16,5,1,54,0,114,2,1.0,22.0,88.0,72.72727272727273,50.0,22.727272727272734
