matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127160102,806,810,42,8,42,8,5,6,0,0,2,47,59,60,1,1,2,3,48,67,8,50,30,35,5,38,50,10,35,5,40,34,4,2,8,3,Q4 13:15,7,10,93,16,1,76,9,45,37,5,34,43,38,2,0,3,17,20,1.0,86.0,86.0,46.51162790697674,75.78819725141472,-29.276569344437974
127160102,810,806,76,7,76,7,3,3,0,0,1,53,81,50,6,6,9,15,79,92,18,72,15,73,2,71,83,8,73,2,75,47,13,15,3,8,Q4 14:12,4,38,543.5,12,0,62,9,77,19,8,49,57,28,1,0,0,75,12,3.04,98.96,98.96,75.78819725141472,46.51162790697674,29.276569344437974
