matchId,squadId,playerId,period,periodSeconds,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential
117060302,8117,1001357,1,35,1,goal,1,35,1,0,1
117060302,804,1013077,1,49,1,goal,1,49,1,1,0
117060302,804,1013077,1,87,3,goal,1,87,1,2,-1
117060302,804,1013077,1,152,2,goal,1,152,1,3,-2
117060302,8117,1001357,1,184,1,goal,1,184,2,3,-1
117060302,804,1013077,1,204,0,goal,1,204,2,4,-2
117060302,8117,1022298,1,224,0,goal,1,224,3,4,-1
117060302,804,1013077,1,237,3,goal,1,237,3,5,-2
117060302,8117,1022298,1,265,1,goal,1,265,4,5,-1
117060302,804,1013077,1,282,1,goal,1,282,4,6,-2
117060302,8117,1001357,1,302,1,miss,0,302,4,6,-2
117060302,804,1013077,1,340,0,goal,1,340,4,7,-3
117060302,804,1013077,1,358,1,goal,1,358,4,8,-4
117060302,8117,1001357,1,385,3,goal,1,385,5,8,-3
117060302,804,1013077,1,410,0,goal,1,410,5,9,-4
117060302,8117,1022298,1,436,1,2pt Goal,2,436,7,9,-2
117060302,804,1013077,1,462,1,2pt Goal,2,462,7,11,-4
117060302,804,1019167,1,496,2,goal,1,496,7,12,-5
117060302,804,1013077,1,513,2,2pt Goal,2,513,7,14,-7
117060302,8117,1001357,1,545,2,goal,1,545,8,14,-6
117060302,804,1019167,1,563,2,2pt Miss,0,563,8,14,-6
117060302,8117,1001357,1,600,2,goal,1,600,9,14,-5
117060302,8117,1022298,2,37,0,goal,1,637,10,14,-4
117060302,804,1013077,2,64,2,goal,1,664,10,15,-5
117060302,8117,1022298,2,77,2,goal,1,677,11,15,-4
117060302,8117,1019165,2,118,0,miss,0,718,11,15,-4
117060302,804,1019167,2,150,2,goal,1,750,11,16,-5
117060302,8117,1001357,2,170,1,goal,1,770,12,16,-4
117060302,8117,1001357,2,237,1,miss,0,837,12,16,-4
117060302,8117,1019165,2,276,1,goal,1,876,13,16,-3
117060302,8117,1001357,2,302,3,goal,1,902,14,16,-2
117060302,804,1013077,2,329,2,goal,1,929,14,17,-3
117060302,804,1013077,2,365,0,goal,1,965,14,18,-4
117060302,804,1013077,2,386,1,goal,1,986,14,19,-5
117060302,8117,1019165,2,438,0,2pt Miss,0,1038,14,19,-5
117060302,804,1013077,2,465,1,2pt Miss,0,1065,14,19,-5
117060302,8117,1022298,2,492,1,2pt Goal,2,1092,16,19,-3
117060302,804,1013077,2,519,1,goal,1,1119,16,20,-4
117060302,804,1013077,2,555,0,goal,1,1155,16,21,-5
117060302,804,1019167,2,576,2,2pt Goal,2,1176,16,23,-7
117060302,8117,1022298,2,600,0,2pt Goal,2,1200,18,23,-5
117060302,804,1013077,3,24,0,goal,1,1224,18,24,-6
117060302,8117,1022298,3,56,1,goal,1,1256,19,24,-5
117060302,804,1019167,3,78,3,goal,1,1278,19,25,-6
117060302,8117,1022298,3,178,0,goal,1,1378,20,25,-5
117060302,804,1019167,3,191,1,goal,1,1391,20,26,-6
117060302,8117,1022298,3,206,0,goal,1,1406,21,26,-5
117060302,804,1019167,3,224,1,goal,1,1424,21,27,-6
117060302,8117,1022298,3,242,0,goal,1,1442,22,27,-5
117060302,804,1019167,3,268,1,miss,0,1468,22,27,-5
117060302,804,1013077,3,274,0,goal,1,1474,22,28,-6
117060302,8117,1022298,3,290,3,goal,1,1490,23,28,-5
117060302,804,1019167,3,316,2,goal,1,1516,23,29,-6
117060302,8117,1022298,3,382,2,goal,1,1582,24,29,-5
117060302,804,1013077,3,405,1,goal,1,1605,24,30,-6
117060302,8117,1022298,3,434,1,2pt Miss,0,1634,24,30,-6
117060302,804,1013077,3,467,2,goal,1,1667,24,31,-7
117060302,804,1013077,3,485,2,2pt Goal,2,1685,24,33,-9
117060302,8117,1022298,3,508,2,2pt Goal,2,1708,26,33,-7
117060302,804,1013077,3,537,2,2pt Goal,2,1737,26,35,-9
117060302,804,1019167,3,581,1,goal,1,1781,26,36,-10
117060302,804,1013077,3,598,2,2pt Miss,0,1798,26,36,-10
117060302,8117,1022298,4,24,1,miss,0,1824,26,36,-10
117060302,804,1013077,4,50,2,goal,1,1850,26,37,-11
117060302,804,1013077,4,73,1,goal,1,1873,26,38,-12
117060302,8117,1001357,4,99,2,miss,0,1899,26,38,-12
117060302,8117,1001357,4,103,1,goal,1,1903,27,38,-11
117060302,8117,1001357,4,159,0,goal,1,1959,28,38,-10
117060302,8117,1019165,4,191,0,goal,1,1991,29,38,-9
117060302,8117,1001357,4,233,0,miss,0,2033,29,38,-9
117060302,8117,1001357,4,237,1,goal,1,2037,30,38,-8
117060302,804,1013077,4,312,1,goal,1,2112,30,39,-9
117060302,804,1013077,4,328,2,miss,0,2128,30,39,-9
117060302,8117,1001357,4,357,2,goal,1,2157,31,39,-8
117060302,8117,1001357,4,374,0,goal,1,2174,32,39,-7
117060302,804,1013077,4,447,0,2pt Goal,2,2247,32,41,-9
117060302,804,1019167,4,479,1,2pt Goal,2,2279,32,43,-11
117060302,804,1013077,4,512,2,goal,1,2312,32,44,-12
117060302,8117,1019165,4,531,2,2pt Goal,2,2331,34,44,-10
117060302,8117,1019165,4,565,2,2pt Goal,2,2365,36,44,-8
117060302,8117,1019165,4,597,0,2pt Goal,2,2397,38,44,-6
