matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
117060302,804,32,10,32,10,1,2,0,0,0,30,74,42,2,2,9,11,40,55,13,62,13,30,7,36,42,5,30,7,37,25,8,4,3,5,4,20,263,7,1,49,8,44,17,4,50,0,57,7,1.0,58.0,87.0,63.793103448275865,55.35714285714286,8.435960591133004
117060302,8117,30,9,30,9,3,1,0,0,0,35,63,32,3,3,8,11,27,35,9,78,13,24,7,20,39,8,24,7,31,22,7,2,5,3,6,25,176,9,1,41,8,38,19,5,50,0,29,7,2.0,56.0,84.0,55.35714285714286,63.793103448275865,-8.435960591133004
