matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631103,801,2,4,0,1,0,53,53,3,15,71,5,37,64,10,54,42,5,7,2,0,18,2,2,71,10,5,47,0,16,78,77.31277533039648,69.23076923076923,73.86363636363636,-4.632867132867133
95631103,806,2,4,1,0,0,55,33,3,21,81,11,46,72,7,65,48,7,10,8,0,9,0,1,42,10,3,53,0,16,88,87.22466960352423,73.86363636363636,69.23076923076923,4.632867132867133
