matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107240601,804,8117,4,4,0,0,1,52,67,36,4,4,14,170,66,87,13,77,23,58,71,9,62,39,10,13,2,7,0,33,386,12,0,87,48,8,25,97.0,5,51,0,43,3.0,95.93406593406594,63.91752577319587,57.77777777777777,6.139747995418098
107240601,8117,804,3,3,0,0,0,56,66,41,5,5,10,134,51,60,9,33,28,44,59,7,52,38,3,11,7,2,0,29,251,8,2,60,50,13,30,90.0,4,49,0,44,2.0,89.01098901098902,57.77777777777777,63.91752577319587,-6.139747995418098
