matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630903,802,804,5,3,0,0,0,50,55,2,10,74,8,27,60,8,52,0,0,0,6,0,15,3,2,71,7,5,47,0,24,81,80.0658978583196,64.19753086419753,69.1358024691358,-4.938271604938265
95630903,804,802,4,5,1,0,0,51,59,2,16,60,6,28,64,8,56,0,0,0,4,0,9,2,4,68,8,4,53,0,19,81,80.0658978583196,69.1358024691358,64.19753086419753,4.938271604938265
