matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98181404,801,1,2,0,1,4,52,60,3,11,215,88,7,39,64,9,55,38,6,11,4,0,19,4,2,140,79,9,77,7,49,0,17,76.00767754318618,71.42857142857143,70.88607594936708,0.5424954792043479
98181404,809,4,6,1,0,0,51,48,2,16,202,80,6,29,64,8,56,43,8,5,4,0,10,2,0,131,58,14,79,4,51,0,17,77.98190293391829,70.88607594936708,71.42857142857143,-0.5424954792043479
