matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential,oppSquadId
119460101,813,1014724,1,10,3,1,goal,1,10,1,0,1,811
119460101,811,1001357,1,37,3,1,goal,1,37,1,1,0,813
119460101,813,80444,1,74,0,0,goal,1,74,2,1,1,811
119460101,811,1001357,1,104,0,2,goal,1,104,2,2,0,813
119460101,811,1001357,1,142,3,3,goal,1,142,2,3,-1,813
119460101,811,80475,1,164,1,2,goal,1,164,2,4,-2,813
119460101,813,80444,1,185,3,1,goal,1,185,3,4,-1,811
119460101,811,1001357,1,209,3,3,goal,1,209,3,5,-2,813
119460101,813,1014724,1,228,0,1,goal,1,228,4,5,-1,811
119460101,813,80444,1,281,0,1,goal,1,281,5,5,0,811
119460101,811,1001357,1,304,3,3,goal,1,304,5,6,-1,813
119460101,811,80475,1,333,1,1,goal,1,333,5,7,-2,813
119460101,813,1014724,1,354,0,1,goal,1,354,6,7,-1,811
119460101,811,80475,1,379,1,1,goal,1,379,6,8,-2,813
119460101,813,1014724,1,397,0,1,goal,1,397,7,8,-1,811
119460101,813,1014724,1,423,0,1,goal,1,423,8,8,0,811
119460101,813,1014724,1,443,0,1,goal,1,443,9,8,1,811
119460101,813,80444,1,486,3,1,miss,0,486,9,8,1,811
119460101,813,1014724,1,489,0,1,goal,1,489,10,8,2,811
119460101,813,1014724,1,507,0,2,goal,1,507,11,8,3,811
119460101,813,1014724,1,565,0,1,goal,1,565,12,8,4,811
119460101,813,1014724,1,585,0,1,goal,1,585,13,8,5,811
119460101,811,80475,1,610,1,1,miss,0,610,13,8,5,813
119460101,813,1014724,1,623,0,1,miss,0,623,13,8,5,811
119460101,813,1014724,1,627,0,1,goal,1,627,14,8,6,811
119460101,813,80444,1,669,0,1,goal,1,669,15,8,7,811
119460101,813,1014724,1,728,3,1,goal,1,728,16,8,8,811
119460101,813,1014724,1,749,0,1,goal,1,749,17,8,9,811
119460101,811,1001357,1,784,3,3,goal,1,784,17,9,8,813
119460101,813,1014724,1,803,0,1,goal,1,803,18,9,9,811
119460101,811,1001357,1,847,3,3,miss,0,847,18,9,9,813
119460101,811,80475,1,851,3,1,miss,0,851,18,9,9,813
119460101,813,1014724,1,882,3,1,goal,1,882,19,9,10,811
119460101,813,80444,1,900,0,1,goal,1,900,20,9,11,811
119460101,811,1001357,2,39,3,1,goal,1,939,20,10,10,813
119460101,813,1014724,2,99,0,1,goal,1,999,21,10,11,811
119460101,811,80475,2,127,3,3,goal,1,1027,21,11,10,813
119460101,813,1014724,2,140,0,1,goal,1,1040,22,11,11,811
119460101,811,80475,2,169,0,0,miss,0,1069,22,11,11,813
119460101,811,1001357,2,173,3,1,goal,1,1073,22,12,10,813
119460101,813,80444,2,197,0,1,goal,1,1097,23,12,11,811
119460101,811,1001357,2,225,3,1,goal,1,1125,23,13,10,813
119460101,813,1014724,2,245,0,1,miss,0,1145,23,13,10,811
119460101,813,1014724,2,258,3,3,goal,1,1158,24,13,11,811
119460101,811,80475,2,302,1,1,goal,1,1202,24,14,10,813
119460101,813,80444,2,332,0,1,goal,1,1232,25,14,11,811
119460101,813,80444,2,378,0,2,goal,1,1278,26,14,12,811
119460101,813,1014724,2,393,0,1,goal,1,1293,27,14,13,811
119460101,811,1001357,2,436,0,1,goal,1,1336,27,15,12,813
119460101,813,80444,2,467,0,1,goal,1,1367,28,15,13,811
119460101,813,1014724,2,505,0,1,goal,1,1405,29,15,14,811
119460101,811,1001357,2,534,3,1,goal,1,1434,29,16,13,813
119460101,811,80475,2,553,1,0,goal,1,1453,29,17,12,813
119460101,813,1014724,2,582,0,1,goal,1,1482,30,17,13,811
119460101,811,80475,2,604,1,1,miss,0,1504,30,17,13,813
119460101,811,80475,2,687,3,2,goal,1,1587,30,18,12,813
119460101,811,80475,2,716,3,2,goal,1,1616,30,19,11,813
119460101,811,1001357,2,739,3,3,goal,1,1639,30,20,10,813
119460101,813,1014724,2,765,0,2,goal,1,1665,31,20,11,811
119460101,811,1001708,2,788,0,0,miss,0,1688,31,20,11,813
119460101,811,1001708,2,800,3,1,goal,1,1700,31,21,10,813
119460101,811,1001708,2,861,3,3,goal,1,1761,31,22,9,813
119460101,811,1001708,2,880,0,1,goal,1,1780,31,23,8,813
119460101,813,80444,2,900,0,1,miss,0,1800,31,23,8,811
119460101,811,1001357,3,17,3,3,goal,1,1817,31,24,7,813
119460101,813,80444,3,47,0,2,goal,1,1847,32,24,8,811
119460101,811,1001708,3,71,1,2,miss,0,1871,32,24,8,813
119460101,811,1001357,3,77,3,1,goal,1,1877,32,25,7,813
119460101,811,1001708,3,142,0,0,goal,1,1942,32,26,6,813
119460101,811,1001357,3,157,3,1,goal,1,1957,32,27,5,813
119460101,813,1014724,3,179,0,1,goal,1,1979,33,27,6,811
119460101,813,80444,3,257,3,1,goal,1,2057,34,27,7,811
119460101,813,1014724,3,297,0,2,goal,1,2097,35,27,8,811
119460101,811,1001357,3,324,3,3,goal,1,2124,35,28,7,813
119460101,811,1001357,3,398,0,0,goal,1,2198,35,29,6,813
119460101,811,1001708,3,413,0,1,goal,1,2213,35,30,5,813
119460101,813,80444,3,453,0,1,goal,1,2253,36,30,6,811
119460101,811,1001357,3,488,3,1,goal,1,2288,36,31,5,813
119460101,813,1014724,3,517,0,1,goal,1,2317,37,31,6,811
119460101,811,1001357,3,552,0,0,goal,1,2352,37,32,5,813
119460101,811,1001708,3,588,0,2,goal,1,2388,37,33,4,813
119460101,811,1001708,3,611,1,1,goal,1,2411,37,34,3,813
119460101,813,1014724,3,637,0,0,goal,1,2437,38,34,4,811
119460101,813,1014724,3,686,0,1,goal,1,2486,39,34,5,811
119460101,813,1014724,3,701,0,1,goal,1,2501,40,34,6,811
119460101,811,1001708,3,730,0,1,goal,1,2530,40,35,5,813
119460101,811,1001357,3,797,0,0,goal,1,2597,40,36,4,813
119460101,811,1001708,3,850,0,1,miss,0,2650,40,36,4,813
119460101,813,1014724,3,881,0,1,goal,1,2681,41,36,5,811
119460101,813,1014724,3,896,3,3,goal,1,2696,42,36,6,811
119460101,813,1014724,4,53,0,1,goal,1,2753,43,36,7,811
119460101,813,80444,4,75,3,3,goal,1,2775,44,36,8,811
119460101,811,1001708,4,104,0,0,miss,0,2804,44,36,8,813
119460101,813,1014724,4,127,0,1,goal,1,2827,45,36,9,811
119460101,813,1014724,4,148,0,1,goal,1,2848,46,36,10,811
119460101,811,1001708,4,170,0,1,miss,0,2870,46,36,10,813
119460101,811,1001357,4,214,0,2,goal,1,2914,46,37,9,813
119460101,811,1001708,4,255,0,2,goal,1,2955,46,38,8,813
119460101,813,80444,4,306,0,1,goal,1,3006,47,38,9,811
119460101,813,80444,4,338,0,1,goal,1,3038,48,38,10,811
119460101,811,1001711,4,356,0,1,goal,1,3056,48,39,9,813
119460101,813,80444,4,382,0,0,miss,0,3082,48,39,9,811
119460101,811,1001711,4,481,0,2,goal,1,3181,48,40,8,813
119460101,811,1001711,4,498,0,1,goal,1,3198,48,41,7,813
119460101,813,1014724,4,522,0,1,goal,1,3222,49,41,8,811
119460101,811,1001711,4,544,3,1,goal,1,3244,49,42,7,813
119460101,813,1014724,4,587,0,1,goal,1,3287,50,42,8,811
119460101,811,1001711,4,606,3,3,miss,0,3306,50,42,8,813
119460101,813,1014724,4,619,0,2,goal,1,3319,51,42,9,811
119460101,813,1014724,4,644,0,1,goal,1,3344,52,42,10,811
119460101,811,1001711,4,667,3,3,goal,1,3367,52,43,9,813
119460101,813,1014724,4,693,0,1,goal,1,3393,53,43,10,811
119460101,811,80475,4,715,1,0,miss,0,3415,53,43,10,813
119460101,811,1001711,4,723,3,3,miss,0,3423,53,43,10,813
119460101,811,80475,4,739,0,0,goal,1,3439,53,44,9,813
119460101,813,1014724,4,746,0,2,goal,1,3446,54,44,10,811
119460101,811,80475,4,759,3,1,goal,1,3459,54,45,9,813
119460101,813,80444,4,784,0,1,goal,1,3484,55,45,10,811
119460101,811,1001711,4,821,3,3,goal,1,3521,55,46,9,813
119460101,811,1001711,4,838,3,3,goal,1,3538,55,47,8,813
119460101,811,80475,4,863,1,2,goal,1,3563,55,48,7,813
119460101,813,1014724,4,887,3,1,goal,1,3587,56,48,8,811
