matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830201,801,806,5,2,0,0,1,49,45,4,22,192,68,16,22,57,13,44,31,7,6,6,0,10,4,1,117,55,19,92,8,50,0,39,91.28996692392502,47.82608695652174,57.446808510638306,-9.620721554116564
100830201,806,801,7,3,0,0,0,46,42,2,25,221,91,16,37,64,10,54,28,12,14,8,0,13,3,0,139,55,13,94,5,50,0,33,93.27453142227121,57.446808510638306,47.82608695652174,9.620721554116564
