matchId,playerId,squadId,minutesPlayed
100830201,80570,801,45.35
100830201,80067,801,60.46666666666667
100830201,80301,801,45.46666666666667
100830201,995700,801,30.1
100830201,80146,801,60.46666666666667
100830201,80127,801,60.46666666666667
100830201,994232,801,60.46666666666667
100830201,80353,801,45.36666666666667
100830201,1001710,801,15.116666666666667
100830201,1001709,801,0.0
100830201,1001944,806,60.0
100830201,999128,806,60.0
100830201,80574,806,60.0
100830201,80439,806,60.0
100830201,991904,806,60.0
100830201,1003784,806,60.0
100830201,998404,806,60.0
100830201,1001702,806,0.0
100830201,1001557,806,0.0
100830201,1001803,806,0.0
