matchId,playerId,squadId,minutesPlayed,oppSquadId
119160201,1029498,7872,30.0,7873
119160201,997433,7872,53.28333333333333,7873
119160201,996140,7872,55.21666666666667,7873
119160201,1013433,7872,52.68333333333333,7873
119160201,1029497,7872,38.88333333333333,7873
119160201,1019166,7872,54.88333333333333,7873
119160201,1028036,7872,46.766666666666666,7873
119160201,1029494,7872,6.716666666666667,7873
119160201,1029495,7872,12.1,7873
119160201,1029496,7872,21.116666666666667,7873
119160201,1028097,7872,30.0,7873
119160201,1006413,7872,18.35,7873
119160201,1029525,7873,49.65,7872
119160201,1029519,7873,55.016666666666666,7872
119160201,1029520,7873,52.65,7872
119160201,1004498,7873,60.0,7872
119160201,1029521,7873,15.266666666666667,7872
119160201,1029524,7873,55.43333333333333,7872
119160201,1029518,7873,60.0,7872
119160201,1029522,7873,45.25,7872
119160201,1029526,7873,4.4,7872
119160201,1029527,7873,7.35,7872
119160201,1029933,7873,4.05,7872
119160201,1029523,7873,10.933333333333334,7872
