matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119160201,7872,7873,2,1,0,0,1,46,67,36,2,2,11,63,78,18,89,23,56,69,6,63,37,16,10,10,12,2,33,11,5,47,8,63,25,7,39,52,0,0,63,8,2.0,94.0,94.0,67.02127659574468,45.0,22.02127659574468
119160201,7873,7872,3,3,0,0,1,51,53,44,7,7,13,50,65,20,45,29,41,58,13,45,29,9,7,13,12,6,0,5,1,49,10,45,35,4,47,48,0,2,88,16,0.0,100.0,100.0,45.0,67.02127659574468,-22.02127659574468
