matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers
98180801,804,80010,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,15,0,1,0,0,0,2,1,2,1,1,0,0
98180801,804,80010,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,7,0,0,1,0,0,0
98180801,804,80010,3,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,1,15,0,0,0,0,0,5,1,2,1,0,0,0
98180801,804,80010,4,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,15,0,1,0,0,0,7,0,1,1,0,0,0
98180801,804,80041,1,0,0,0,0,0,5,1,0,0,8,6,0,4,0,0,0,0,15,0,0,0,0,6,1,0,7,1,0,0,0
98180801,804,80041,2,1,0,0,0,0,5,0,0,0,4,4,1,1,0,0,0,1,15,0,1,0,0,4,1,0,6,1,0,0,1
98180801,804,80041,3,0,0,0,0,0,4,0,0,0,8,8,0,3,0,0,0,0,15,0,0,0,0,8,0,0,4,1,0,0,0
98180801,804,80041,4,0,0,0,0,0,8,0,0,0,11,10,0,7,0,0,0,0,15,0,0,0,0,10,0,1,10,1,0,0,0
98180801,804,80298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,80298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,80298,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,80298,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,80570,1,0,0,0,0,0,0,1,0,0,7,0,0,0,7,1,6,0,15,0,1,2,0,0,2,0,9,1,2,0,1
98180801,804,80570,2,1,0,0,0,0,0,0,0,1,10,0,0,0,9,1,8,0,15,0,0,1,0,0,0,0,11,1,1,0,2
98180801,804,80570,3,0,0,0,0,0,0,1,0,2,15,1,0,1,14,2,12,0,15,0,0,0,0,1,1,1,15,1,0,0,2
98180801,804,80570,4,0,0,0,0,0,0,1,0,0,9,0,0,0,9,0,9,0,15,0,0,2,0,0,1,0,11,1,2,0,1
98180801,804,80575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,80575,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,80575,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,80575,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,80577,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,8,1,2,1,0,0,0
98180801,804,80577,2,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,15,0,2,0,0,0,7,1,5,1,0,0,0
98180801,804,80577,3,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,15,0,1,0,0,0,6,1,3,1,0,0,0
98180801,804,80577,4,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,15,0,2,0,0,0,8,0,1,1,0,0,0
98180801,804,991901,1,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,3,1,0,0,0
98180801,804,991901,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,15,0,1,0,0,0,1,4,7,1,0,0,0
98180801,804,991901,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,1,1,3,1,0,0,0
98180801,804,991901,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,1,3,1,0,0,0
98180801,804,994213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,994213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,994213,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,994213,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,994215,1,0,0,0,0,0,4,0,0,0,10,2,0,1,8,2,6,0,15,0,0,0,0,2,0,1,13,1,0,0,0
98180801,804,994215,2,0,0,0,0,0,3,0,0,0,9,4,0,1,5,1,4,0,15,0,1,0,0,4,1,1,9,1,0,0,0
98180801,804,994215,3,0,0,0,0,0,6,1,0,0,8,1,0,1,6,2,4,0,15,0,0,0,0,1,1,0,13,1,0,0,0
98180801,804,994215,4,0,0,0,0,0,3,1,0,1,9,0,1,0,7,2,5,1,15,0,0,0,0,0,1,0,13,1,0,0,1
98180801,804,994224,1,0,1,0,0,0,0,1,0,0,22,10,0,5,0,0,0,0,15,0,0,0,1,21,1,0,12,1,0,0,3
98180801,804,994224,2,0,0,0,0,0,0,2,0,0,19,7,0,3,0,0,0,0,15,0,0,0,0,19,2,1,14,1,0,0,0
98180801,804,994224,3,0,0,0,0,0,0,0,0,0,16,5,0,4,0,0,0,0,15,0,0,0,1,16,0,2,14,1,0,0,0
98180801,804,994224,4,0,0,0,0,0,0,0,0,1,19,5,0,2,0,0,0,0,15,0,0,0,0,19,0,0,14,1,0,0,0
98180801,804,994226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,994226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,994226,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,994226,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,1001717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,1001717,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,1001717,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,804,1001717,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,810,80003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,810,80003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,810,80003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,810,80003,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,810,80009,1,0,0,0,0,0,3,0,0,0,18,11,0,3,6,0,6,0,15,0,0,0,0,11,0,0,10,1,0,0,0
98180801,810,80009,2,0,0,0,0,0,3,0,0,2,14,8,0,1,6,1,5,0,15,0,0,0,0,8,0,0,9,1,0,0,0
98180801,810,80009,3,1,0,0,0,0,6,1,0,0,11,8,1,5,3,1,2,1,15,0,0,0,0,8,1,0,10,1,0,0,1
98180801,810,80009,4,0,1,0,0,0,7,0,0,0,9,5,0,4,3,0,3,0,15,0,1,0,0,5,1,0,11,1,0,0,1
98180801,810,80113,1,1,0,0,0,0,0,0,0,0,11,0,0,0,11,2,9,0,15,0,0,0,0,0,0,0,11,1,0,0,3
98180801,810,80113,2,0,1,0,0,0,0,1,0,1,8,0,0,0,8,0,8,0,15,0,0,1,0,0,1,0,9,1,1,0,2
98180801,810,80113,3,1,0,0,0,0,0,2,0,0,12,1,0,0,11,1,10,0,15,0,0,0,0,1,2,0,11,1,0,0,1
98180801,810,80113,4,0,0,0,0,0,0,0,0,1,12,0,0,0,12,2,10,0,15,0,0,0,0,0,0,0,12,1,0,0,0
98180801,810,80133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,810,80133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,810,80133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,810,80133,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98180801,810,80152,1,0,0,0,0,0,0,1,0,0,24,11,0,2,0,0,0,0,15,0,0,0,1,24,1,1,15,1,0,0,0
98180801,810,80152,2,0,0,0,0,0,0,2,0,0,14,3,1,0,0,0,0,1,15,0,0,0,1,14,2,1,14,1,0,0,2
