matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80280305,806,809,3,3,0,0,0,41,66,3,10,52,11,31,57,8,49,6,0,20,5,2,86,8,8,0,14,66,65.56291390728477,74.24242424242425,69.11764705882352,5.124777183600727
80280305,809,806,2,3,0,0,0,48,45,2,15,52,9,23,53,6,47,6,0,9,1,3,55,7,3,0,16,68,67.54966887417218,69.11764705882352,74.24242424242425,-5.124777183600727
