matchId,squadId,playerId,teamLabel,period,eventLabel,xCoord,yCoord,xCoordMetres,yCoordMetres,scoreA,scoreB,squadScore,oppSquadScore,nextScoreSquadId
103930603,8118,80535,B,1,centrePass,50,100,7.625,15.25,0,0,0,0,8118.0
103930603,8118,80150,B,1,centrePassReceive,75,119,11.4375,18.1475,0,0,0,0,8118.0
103930603,8118,80535,B,1,secondPhaseReceive,93,147,14.182500000000001,22.4175,0,0,0,0,8118.0
103930603,8118,80072,B,1,possession,85,188,12.9625,28.669999999999998,0,0,0,0,8118.0
103930603,8118,80069,B,1,possession,18,185,2.745,28.212500000000002,0,0,0,0,8118.0
103930603,8118,80069,B,1,feed,18,185,2.745,28.212500000000002,0,0,0,0,8118.0
103930603,8118,80150,B,1,goalMake,44,195,6.71,29.7375,0,1,1,0,8118.0
103930603,810,80473,A,1,centrePass,50,100,7.625,15.25,0,1,0,1,810.0
103930603,810,80534,A,1,centrePassReceive,22,79,3.355,12.047500000000001,0,1,0,1,810.0
103930603,810,80473,A,1,secondPhaseReceive,71,76,10.827499999999999,11.59,0,1,0,1,810.0
103930603,810,998408,A,1,possession,40,82,6.1000000000000005,12.504999999999999,0,1,0,1,810.0
103930603,810,993360,A,1,possession,7,123,1.0675000000000001,18.7575,0,1,0,1,810.0
103930603,810,998408,A,1,possession,27,113,4.117500000000001,17.232499999999998,0,1,0,1,810.0
103930603,810,993360,A,1,possession,25,141,3.8125,21.502499999999998,0,1,0,1,810.0
103930603,810,80009,A,1,possession,16,178,2.44,27.145,0,1,0,1,810.0
103930603,810,80009,A,1,feed,16,178,2.44,27.145,0,1,0,1,810.0
103930603,810,80826,A,1,goalMake,49,180,7.4725,27.45,1,1,1,1,810.0
103930603,8118,80535,B,1,centrePass,50,100,7.625,15.25,1,1,1,1,8118.0
103930603,810,998408,A,1,deflection,11,82,1.6775,12.504999999999999,1,1,1,1,8118.0
103930603,8118,80069,B,1,throwIn,103,118,15.7075,17.994999999999997,1,1,1,1,8118.0
103930603,8118,80535,B,1,possession,94,148,14.334999999999999,22.57,1,1,1,1,8118.0
103930603,8118,80150,B,1,possession,67,163,10.217500000000001,24.857499999999998,1,1,1,1,8118.0
103930603,8118,80150,B,1,feed,67,163,10.217500000000001,24.857499999999998,1,1,1,1,8118.0
103930603,8118,80072,B,1,goalMake,61,195,9.3025,29.7375,1,2,2,1,8118.0
103930603,810,80473,A,1,centrePass,50,100,7.625,15.25,1,2,1,2,810.0
103930603,810,993360,A,1,centrePassReceive,44,117,6.71,17.842499999999998,1,2,1,2,810.0
103930603,8118,80701,B,1,penalty_contact,56,83,8.540000000000001,12.657499999999999,1,2,2,1,810.0
103930603,810,80534,A,1,possession,44,117,6.71,17.842499999999998,1,2,1,2,810.0
103930603,810,993360,A,1,possession,11,160,1.6775,24.400000000000002,1,2,1,2,810.0
103930603,810,80009,A,1,possession,22,171,3.355,26.0775,1,2,1,2,810.0
103930603,810,80009,A,1,feed,22,171,3.355,26.0775,1,2,1,2,810.0
103930603,810,80826,A,1,goalMake,51,189,7.7775,28.822499999999998,2,2,2,2,810.0
103930603,8118,80535,B,1,centrePass,50,100,7.625,15.25,2,2,2,2,8118.0
103930603,8118,80150,B,1,centrePassReceive,88,126,13.42,19.215,2,2,2,2,8118.0
103930603,8118,80072,B,1,secondPhaseReceive,87,197,13.2675,30.0425,2,2,2,2,8118.0
103930603,8118,80535,B,1,possession,21,181,3.2024999999999997,27.6025,2,2,2,2,8118.0
103930603,8118,80072,B,1,possession,47,166,7.1674999999999995,25.314999999999998,2,2,2,2,8118.0
103930603,8118,80535,B,1,possession,18,185,2.745,28.212500000000002,2,2,2,2,8118.0
103930603,8118,80535,B,1,feed,18,185,2.745,28.212500000000002,2,2,2,2,8118.0
103930603,8118,80150,B,1,possession,40,190,6.1000000000000005,28.974999999999998,2,2,2,2,8118.0
103930603,810,80343,A,1,penalty_obstruction,60,10,9.15,1.5250000000000001,2,2,2,2,8118.0
103930603,8118,80150,B,1,goalMake,40,190,6.1000000000000005,28.974999999999998,2,3,3,2,8118.0
103930603,810,80473,A,1,centrePass,50,100,7.625,15.25,2,3,2,3,810.0
103930603,810,80009,A,1,centrePassReceive,14,121,2.1350000000000002,18.4525,2,3,2,3,810.0
103930603,810,80473,A,1,secondPhaseReceive,11,183,1.6775,27.907500000000002,2,3,2,3,810.0
103930603,810,80473,A,1,feed,11,183,1.6775,27.907500000000002,2,3,2,3,810.0
103930603,810,80009,A,1,goalMiss,66,185,10.065000000000001,28.212500000000002,2,3,2,3,810.0
103930603,810,80009,A,1,attackingRebound,50,198,7.625,30.195,2,3,2,3,810.0
103930603,810,80009,A,1,goalMake,66,185,10.065000000000001,28.212500000000002,3,3,3,3,810.0
103930603,8118,80535,B,1,centrePass,50,100,7.625,15.25,3,3,3,3,810.0
103930603,810,80534,A,1,gain_intercept,86,69,13.115,10.522499999999999,3,3,3,3,810.0
103930603,8118,80150,B,1,penalty_contact,14,131,2.1350000000000002,19.9775,3,3,3,3,810.0
103930603,810,80534,A,1,possession,86,69,13.115,10.522499999999999,3,3,3,3,810.0
103930603,810,998408,A,1,possession,71,92,10.827499999999999,14.030000000000001,3,3,3,3,810.0
103930603,810,80343,A,1,possession,86,57,13.115,8.692499999999999,3,3,3,3,810.0
103930603,810,993360,A,1,possession,62,79,9.455,12.047500000000001,3,3,3,3,810.0
103930603,810,80534,A,1,possession,6,81,0.9149999999999999,12.352500000000001,3,3,3,3,810.0
103930603,810,993360,A,1,possession,73,93,11.1325,14.182500000000001,3,3,3,3,810.0
103930603,810,80009,A,1,possession,91,124,13.877500000000001,18.91,3,3,3,3,810.0
103930603,810,993360,A,1,possession,86,181,13.115,27.6025,3,3,3,3,810.0
103930603,810,993360,A,1,feed,86,181,13.115,27.6025,3,3,3,3,810.0
103930603,810,80826,A,1,possession,60,192,9.15,29.279999999999998,3,3,3,3,810.0
103930603,8118,991899,B,1,penalty_contact,40,8,6.1000000000000005,1.22,3,3,3,3,810.0
103930603,810,80826,A,1,goalMake,60,192,9.15,29.279999999999998,4,3,4,3,810.0
103930603,810,80473,A,1,centrePass,50,100,7.625,15.25,4,3,4,3,810.0
103930603,8118,80150,B,1,penalty_contactOnCP,39,102,5.9475,15.555,4,3,3,4,810.0
103930603,810,998408,A,1,possession,61,98,9.3025,14.945,4,3,4,3,810.0
103930603,810,993360,A,1,secondPhaseReceive,42,117,6.404999999999999,17.842499999999998,4,3,4,3,810.0
103930603,810,998408,A,1,possession,84,118,12.809999999999999,17.994999999999997,4,3,4,3,810.0
103930603,810,80473,A,1,possession,78,147,11.895,22.4175,4,3,4,3,810.0
103930603,810,80473,A,1,feed,78,147,11.895,22.4175,4,3,4,3,810.0
103930603,810,80826,A,1,goalMake,59,194,8.997499999999999,29.585,5,3,5,3,810.0
103930603,8118,80535,B,1,centrePass,50,100,7.625,15.25,5,3,3,5,8118.0
103930603,8118,80068,B,1,centrePassReceive,96,123,14.639999999999999,18.7575,5,3,3,5,8118.0
103930603,810,80534,A,1,deflection,9,21,1.3725,3.2024999999999997,5,3,5,3,8118.0
103930603,8118,80069,B,1,throwIn,106,193,16.165,29.432499999999997,5,3,3,5,8118.0
103930603,8118,80072,B,1,possession,85,157,12.9625,23.942500000000003,5,3,3,5,8118.0
103930603,810,998408,A,1,penalty_contact,28,28,4.2700000000000005,4.2700000000000005,5,3,5,3,8118.0
103930603,8118,80069,B,1,possession,72,172,10.98,26.23,5,3,3,5,8118.0
103930603,8118,80069,B,1,feed,72,172,10.98,26.23,5,3,3,5,8118.0
103930603,8118,80150,B,1,possession,50,184,7.625,28.060000000000002,5,3,3,5,8118.0
103930603,8118,80069,B,1,possession,70,173,10.674999999999999,26.3825,5,3,3,5,8118.0
103930603,8118,80069,B,1,feed,70,173,10.674999999999999,26.3825,5,3,3,5,8118.0
103930603,8118,80150,B,1,goalMake,54,188,8.235000000000001,28.669999999999998,5,4,4,5,8118.0
103930603,810,80473,A,1,centrePass,50,100,7.625,15.25,5,4,5,4,8118.0
103930603,810,998408,A,1,centrePassReceive,27,92,4.117500000000001,14.030000000000001,5,4,5,4,8118.0
103930603,810,993360,A,1,secondPhaseReceive,27,112,4.117500000000001,17.080000000000002,5,4,5,4,8118.0
103930603,810,998408,A,1,possession,38,107,5.795,16.317500000000003,5,4,5,4,8118.0
103930603,8118,80701,B,1,gain_intercept,27,78,4.117500000000001,11.895,5,4,4,5,8118.0
103930603,8118,80069,B,1,possession,32,103,4.88,15.7075,5,4,4,5,8118.0
