matchId,squadId,playerId,teamLabel,period,eventLabel,xCoord,yCoord,xCoordMetres,yCoordMetres,scoreA,scoreB,squadScore,oppSquadScore,nextScoreSquadId
103940301,8117,80296,B,1,centrePass,50,100,7.625,15.25,0,0,0,0,8117.0
103940301,8117,998401,B,1,centrePassReceive,74,87,11.285,13.2675,0,0,0,0,8117.0
103940301,8117,80296,B,1,secondPhaseReceive,57,82,8.692499999999999,12.504999999999999,0,0,0,0,8117.0
103940301,8117,998401,B,1,possession,48,117,7.319999999999999,17.842499999999998,0,0,0,0,8117.0
103940301,8117,80475,B,1,possession,44,126,6.71,19.215,0,0,0,0,8117.0
103940301,8117,80296,B,1,possession,79,115,12.047500000000001,17.537499999999998,0,0,0,0,8117.0
103940301,8117,80575,B,1,possession,90,147,13.725,22.4175,0,0,0,0,8117.0
103940301,8117,80475,B,1,possession,65,142,9.9125,21.654999999999998,0,0,0,0,8117.0
103940301,8117,80575,B,1,possession,75,142,11.4375,21.654999999999998,0,0,0,0,8117.0
103940301,8117,80559,B,1,possession,64,131,9.76,19.9775,0,0,0,0,8117.0
103940301,8117,80575,B,1,possession,58,146,8.844999999999999,22.265,0,0,0,0,8117.0
103940301,8117,80296,B,1,possession,22,172,3.355,26.23,0,0,0,0,8117.0
103940301,8117,80559,B,1,possession,29,131,4.422499999999999,19.9775,0,0,0,0,8117.0
103940301,8117,80296,B,1,possession,18,149,2.745,22.7225,0,0,0,0,8117.0
103940301,8117,998401,B,1,possession,49,130,7.4725,19.825,0,0,0,0,8117.0
103940301,810,80009,A,1,penalty_contact,75,71,11.4375,10.827499999999999,0,0,0,0,8117.0
103940301,8117,80559,B,1,possession,25,129,3.8125,19.6725,0,0,0,0,8117.0
103940301,8117,80575,B,1,possession,34,149,5.1850000000000005,22.7225,0,0,0,0,8117.0
103940301,8117,80475,B,1,possession,74,156,11.285,23.79,0,0,0,0,8117.0
103940301,810,998408,A,1,penalty_contact,26,44,3.9650000000000003,6.71,0,0,0,0,8117.0
103940301,8117,80575,B,1,possession,74,156,11.285,23.79,0,0,0,0,8117.0
103940301,8117,80575,B,1,feed,74,156,11.285,23.79,0,0,0,0,8117.0
103940301,8117,80475,B,1,possession,67,179,10.217500000000001,27.2975,0,0,0,0,8117.0
103940301,8117,80575,B,1,possession,86,190,13.115,28.974999999999998,0,0,0,0,8117.0
103940301,8117,80575,B,1,feed,86,190,13.115,28.974999999999998,0,0,0,0,8117.0
103940301,8117,80113,B,1,goalMake,49,191,7.4725,29.127499999999998,0,1,1,0,8117.0
103940301,810,80473,A,1,centrePass,50,100,7.625,15.25,0,1,0,1,810.0
103940301,810,993360,A,1,centrePassReceive,15,127,2.2875,19.3675,0,1,0,1,810.0
103940301,810,80009,A,1,secondPhaseReceive,9,153,1.3725,23.3325,0,1,0,1,810.0
103940301,810,80009,A,1,feed,9,153,1.3725,23.3325,0,1,0,1,810.0
103940301,810,80826,A,1,possession,38,184,5.795,28.060000000000002,0,1,0,1,810.0
103940301,810,80473,A,1,possession,19,182,2.8975,27.755000000000003,0,1,0,1,810.0
103940301,810,80473,A,1,feed,19,182,2.8975,27.755000000000003,0,1,0,1,810.0
103940301,810,80826,A,1,goalMake,45,194,6.8625,29.585,1,1,1,1,810.0
103940301,8117,80296,B,1,centrePass,50,100,7.625,15.25,1,1,1,1,8117.0
103940301,8117,80575,B,1,centrePassReceive,86,113,13.115,17.232499999999998,1,1,1,1,8117.0
103940301,8117,998401,B,1,secondPhaseReceive,64,107,9.76,16.317500000000003,1,1,1,1,8117.0
103940301,810,80009,A,1,penalty_contact,36,93,5.49,14.182500000000001,1,1,1,1,8117.0
103940301,8117,998401,B,1,possession,64,107,9.76,16.317500000000003,1,1,1,1,8117.0
103940301,8117,80296,B,1,possession,39,127,5.9475,19.3675,1,1,1,1,8117.0
103940301,8117,80475,B,1,possession,63,151,9.6075,23.0275,1,1,1,1,8117.0
103940301,8117,80296,B,1,possession,58,158,8.844999999999999,24.095000000000002,1,1,1,1,8117.0
103940301,810,80473,A,1,penalty_contact,42,42,6.404999999999999,6.404999999999999,1,1,1,1,8117.0
103940301,8117,80296,B,1,possession,58,158,8.844999999999999,24.095000000000002,1,1,1,1,8117.0
103940301,8117,80296,B,1,feed,58,158,8.844999999999999,24.095000000000002,1,1,1,1,8117.0
103940301,8117,80475,B,1,possession,57,175,8.692499999999999,26.6875,1,1,1,1,8117.0
103940301,8117,80113,B,1,goalMake,42,189,6.404999999999999,28.822499999999998,1,2,2,1,8117.0
103940301,810,80473,A,1,centrePass,50,100,7.625,15.25,1,2,1,2,810.0
103940301,810,80534,A,1,centrePassReceive,65,82,9.9125,12.504999999999999,1,2,1,2,810.0
103940301,810,80473,A,1,secondPhaseReceive,40,72,6.1000000000000005,10.98,1,2,1,2,810.0
103940301,810,998408,A,1,possession,52,90,7.930000000000001,13.725,1,2,1,2,810.0
103940301,810,993360,A,1,possession,63,109,9.6075,16.622500000000002,1,2,1,2,810.0
103940301,810,80009,A,1,possession,84,147,12.809999999999999,22.4175,1,2,1,2,810.0
103940301,810,80473,A,1,possession,85,188,12.9625,28.669999999999998,1,2,1,2,810.0
103940301,810,80473,A,1,feed,85,188,12.9625,28.669999999999998,1,2,1,2,810.0
103940301,810,80826,A,1,goalMake,51,192,7.7775,29.279999999999998,2,2,2,2,810.0
103940301,8117,80296,B,1,centrePass,50,100,7.625,15.25,2,2,2,2,8117.0
103940301,8117,80475,B,1,centrePassReceive,55,118,8.387500000000001,17.994999999999997,2,2,2,2,8117.0
103940301,8117,80475,B,1,feed,55,118,8.387500000000001,17.994999999999997,2,2,2,2,8117.0
103940301,8117,80113,B,1,goalMake,58,194,8.844999999999999,29.585,2,3,3,2,8117.0
103940301,810,80473,A,1,centrePass,50,100,7.625,15.25,2,3,2,3,810.0
103940301,810,993360,A,1,centrePassReceive,71,109,10.827499999999999,16.622500000000002,2,3,2,3,810.0
103940301,810,80009,A,1,secondPhaseReceive,50,127,7.625,19.3675,2,3,2,3,810.0
103940301,810,998408,A,1,possession,14,128,2.1350000000000002,19.52,2,3,2,3,810.0
103940301,810,80473,A,1,possession,24,143,3.6599999999999997,21.807499999999997,2,3,2,3,810.0
103940301,810,80009,A,1,possession,40,151,6.1000000000000005,23.0275,2,3,2,3,810.0
103940301,8117,80559,B,1,penalty_contact,60,49,9.15,7.4725,2,3,3,2,810.0
103940301,810,80473,A,1,possession,40,151,6.1000000000000005,23.0275,2,3,2,3,810.0
103940301,810,80473,A,1,feed,40,151,6.1000000000000005,23.0275,2,3,2,3,810.0
103940301,810,80826,A,1,goalMake,53,192,8.0825,29.279999999999998,3,3,3,3,810.0
103940301,8117,80296,B,1,centrePass,50,100,7.625,15.25,3,3,3,3,8117.0
103940301,8117,80575,B,1,centrePassReceive,40,111,6.1000000000000005,16.927500000000002,3,3,3,3,8117.0
103940301,8117,80475,B,1,secondPhaseReceive,20,130,3.0500000000000003,19.825,3,3,3,3,8117.0
103940301,8117,998401,B,1,possession,8,122,1.22,18.605,3,3,3,3,8117.0
103940301,8117,80559,B,1,possession,39,100,5.9475,15.25,3,3,3,3,8117.0
103940301,8117,998401,B,1,possession,17,117,2.5925000000000002,17.842499999999998,3,3,3,3,8117.0
103940301,8117,80559,B,1,possession,37,120,5.6425,18.3,3,3,3,3,8117.0
103940301,8117,80475,B,1,possession,56,123,8.540000000000001,18.7575,3,3,3,3,8117.0
103940301,8117,80575,B,1,possession,85,128,12.9625,19.52,3,3,3,3,8117.0
103940301,8117,80575,B,1,feed,85,128,12.9625,19.52,3,3,3,3,8117.0
103940301,8117,80113,B,1,goalMake,48,193,7.319999999999999,29.432499999999997,3,4,4,3,8117.0
103940301,810,80473,A,1,centrePass,50,100,7.625,15.25,3,4,3,4,8117.0
103940301,810,993360,A,1,centrePassReceive,22,124,3.355,18.91,3,4,3,4,8117.0
103940301,810,80009,A,1,loss_drop,38,137,5.795,20.892500000000002,3,4,3,4,8117.0
103940301,8117,80559,B,1,gain_pickUp,53,61,8.0825,9.3025,3,4,4,3,8117.0
103940301,8117,80575,B,1,possession,50,78,7.625,11.895,3,4,4,3,8117.0
103940301,8117,80475,B,1,possession,58,110,8.844999999999999,16.775000000000002,3,4,4,3,8117.0
103940301,8117,80296,B,1,possession,23,169,3.5075000000000003,25.7725,3,4,4,3,8117.0
103940301,8117,80475,B,1,possession,40,162,6.1000000000000005,24.705000000000002,3,4,4,3,8117.0
103940301,8117,80296,B,1,possession,37,168,5.6425,25.619999999999997,3,4,4,3,8117.0
103940301,8117,998401,B,1,possession,40,129,6.1000000000000005,19.6725,3,4,4,3,8117.0
103940301,8117,80296,B,1,possession,46,157,7.015000000000001,23.942500000000003,3,4,4,3,8117.0
103940301,8117,80475,B,1,possession,28,169,4.2700000000000005,25.7725,3,4,4,3,8117.0
103940301,8117,80475,B,1,feed,28,169,4.2700000000000005,25.7725,3,4,4,3,8117.0
103940301,8117,80113,B,1,possession,56,182,8.540000000000001,27.755000000000003,3,4,4,3,8117.0
