matchId,squadId,playerId,teamLabel,period,eventLabel,xCoord,yCoord,xCoordMetres,yCoordMetres,scoreA,scoreB,squadScore,oppSquadScore,nextScoreSquadId
103940101,810,80473,B,1,centrePass,50,100,7.625,15.25,0,0,0,0,810.0
103940101,810,80009,B,1,centrePassReceive,91,125,13.877500000000001,19.0625,0,0,0,0,810.0
103940101,810,998408,B,1,secondPhaseReceive,71,125,10.827499999999999,19.0625,0,0,0,0,810.0
103940101,810,80473,B,1,possession,68,140,10.370000000000001,21.349999999999998,0,0,0,0,810.0
103940101,8118,80535,A,1,penalty_contact,32,60,4.88,9.15,0,0,0,0,810.0
103940101,810,80473,B,1,possession,68,140,10.370000000000001,21.349999999999998,0,0,0,0,810.0
103940101,810,80473,B,1,feed,68,140,10.370000000000001,21.349999999999998,0,0,0,0,810.0
103940101,810,80826,B,1,goalMake,43,193,6.5575,29.432499999999997,0,1,1,0,810.0
103940101,8118,80535,A,1,centrePass,50,100,7.625,15.25,0,1,0,1,8118.0
103940101,8118,80069,A,1,centrePassReceive,76,120,11.59,18.3,0,1,0,1,8118.0
103940101,810,993360,B,1,penalty_obstruction,24,80,3.6599999999999997,12.200000000000001,0,1,1,0,8118.0
103940101,8118,80068,A,1,possession,76,120,11.59,18.3,0,1,0,1,8118.0
103940101,8118,80535,A,1,possession,64,148,9.76,22.57,0,1,0,1,8118.0
103940101,8118,80072,A,1,possession,76,170,11.59,25.925,0,1,0,1,8118.0
103940101,8118,80072,A,1,feed,76,170,11.59,25.925,0,1,0,1,8118.0
103940101,8118,80150,A,1,goalMake,47,192,7.1674999999999995,29.279999999999998,1,1,1,1,8118.0
103940101,810,80473,B,1,centrePass,50,100,7.625,15.25,1,1,1,1,810.0
103940101,810,998408,B,1,centrePassReceive,38,91,5.795,13.877500000000001,1,1,1,1,810.0
103940101,810,80009,B,1,secondPhaseReceive,20,106,3.0500000000000003,16.165,1,1,1,1,810.0
103940101,810,80473,B,1,possession,60,128,9.15,19.52,1,1,1,1,810.0
103940101,810,993360,B,1,possession,80,176,12.200000000000001,26.84,1,1,1,1,810.0
103940101,810,993360,B,1,feed,80,176,12.200000000000001,26.84,1,1,1,1,810.0
103940101,810,80826,B,1,goalMake,44,190,6.71,28.974999999999998,1,2,2,1,810.0
103940101,8118,80535,A,1,centrePass,50,100,7.625,15.25,1,2,1,2,8118.0
103940101,8118,80701,A,1,centrePassReceive,31,101,4.7275,15.4025,1,2,1,2,8118.0
103940101,8118,80068,A,1,secondPhaseReceive,43,121,6.5575,18.4525,1,2,1,2,8118.0
103940101,8118,80701,A,1,possession,15,130,2.2875,19.825,1,2,1,2,8118.0
103940101,8118,80072,A,1,possession,16,158,2.44,24.095000000000002,1,2,1,2,8118.0
103940101,8118,80535,A,1,possession,35,148,5.3374999999999995,22.57,1,2,1,2,8118.0
103940101,8118,80069,A,1,possession,49,158,7.4725,24.095000000000002,1,2,1,2,8118.0
103940101,810,998408,B,1,penalty_contact,51,42,7.7775,6.404999999999999,1,2,2,1,8118.0
