matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80120203,804,807,4,7,0,0,0,48,51,5,12,69,13,32,67,14,53,5,0,12,3,1,63,9,8,0,18,82,81.59203980099502,64.63414634146342,59.74025974025974,4.893886601203683
80120203,807,804,2,10,0,0,0,47,50,10,12,66,14,22,62,16,46,2,0,28,8,3,78,9,18,0,23,77,76.61691542288557,59.74025974025974,64.63414634146342,-4.893886601203683
