matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers
100830902,807,80078,1,0,0,0,0,0,0,1,0,1,16,1,0,0,15,3,12,0,15,0,0,0,0,1,1,2,17,1,0,0,2
100830902,807,80078,2,0,0,0,0,0,0,2,0,0,12,2,0,1,10,1,9,0,15,0,0,1,0,2,2,0,11,1,1,0,1
100830902,807,80078,3,0,1,0,0,0,0,0,0,2,9,0,0,0,9,1,8,0,15,0,0,1,0,0,0,0,10,1,1,0,2
100830902,807,80078,4,1,0,0,0,0,0,1,0,0,9,0,0,0,9,0,9,0,15,0,0,0,0,0,1,0,9,1,0,0,2
100830902,807,80440,1,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,15,0,1,0,0,0,4,1,3,1,1,0,0
100830902,807,80440,2,0,1,0,0,0,0,2,2,1,0,0,2,0,0,0,0,0,15,0,1,0,0,0,3,1,4,1,2,0,1
100830902,807,80440,3,0,0,0,0,0,1,3,1,3,0,0,2,0,0,0,0,1,15,0,1,0,0,0,4,0,3,1,1,0,0
100830902,807,80440,4,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,0,15,0,2,0,0,0,7,0,2,1,1,0,0
100830902,807,80552,1,0,0,0,0,0,0,1,0,0,5,5,0,1,0,0,0,0,15,0,0,0,0,5,1,0,0,1,0,0,0
100830902,807,80552,2,0,1,0,0,0,0,5,0,3,6,6,0,3,0,0,0,0,15,0,1,0,0,6,6,1,1,1,0,0,2
100830902,807,80552,3,0,0,0,0,0,0,5,0,0,4,3,0,1,0,0,0,0,15,0,0,0,0,3,5,1,3,1,0,0,0
100830902,807,80552,4,0,0,0,0,0,0,3,0,0,4,4,0,1,0,0,0,0,15,0,1,0,0,4,4,0,0,1,0,0,0
100830902,807,991903,1,0,0,0,0,0,0,5,1,2,2,0,1,0,0,0,0,0,15,0,2,0,0,0,7,0,3,1,1,0,0
100830902,807,991903,2,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,15,0,4,0,0,0,5,0,1,1,0,0,0
100830902,807,991903,3,0,0,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,15,0,3,0,0,0,7,0,2,1,1,0,0
100830902,807,991903,4,0,0,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,15,0,1,0,0,0,8,0,1,1,0,0,0
100830902,807,991905,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,5,2,6,1,0,0,0
100830902,807,991905,2,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,15,0,0,0,1,0,2,0,3,1,0,0,0
100830902,807,991905,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,3,0,1,1,0,0,1
100830902,807,991905,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,1,1,1,0,0,1
100830902,807,992954,1,0,0,0,0,0,4,0,0,1,8,8,0,1,0,0,0,0,15,0,0,0,0,8,0,0,4,1,0,0,0
100830902,807,992954,2,1,0,0,0,0,4,0,0,0,6,6,0,2,0,0,0,0,15,0,0,0,0,6,0,0,4,1,0,0,1
100830902,807,992954,3,0,1,0,0,0,2,1,0,0,7,6,0,1,0,0,0,0,15,0,0,0,0,6,1,0,3,1,0,0,1
100830902,807,992954,4,0,0,0,0,0,9,1,0,0,11,10,0,2,0,0,0,0,15,0,0,0,0,10,1,0,10,1,0,0,0
100830902,807,993463,1,0,0,0,0,0,3,0,0,0,13,9,0,2,4,0,4,0,15,0,0,2,0,9,0,0,9,1,2,0,0
100830902,807,993463,2,0,0,0,0,0,5,2,0,0,12,6,0,4,6,1,5,0,15,0,0,0,0,6,2,0,11,1,0,0,0
100830902,807,993463,3,0,0,0,0,1,5,0,0,0,11,6,0,3,5,0,5,0,15,0,0,0,0,6,0,0,10,1,0,0,1
100830902,807,993463,4,0,0,0,0,0,5,1,0,0,9,4,0,2,4,1,3,0,15,0,1,0,0,4,2,0,10,1,0,0,2
100830902,807,1004465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,807,1004465,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,807,1004465,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,807,1004465,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,807,1007219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,807,1007219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,807,1007219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,807,1007219,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,807,1007220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,807,1007220,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,807,1007220,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,807,1007220,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,810,80009,1,1,0,0,0,0,7,0,0,0,7,4,0,1,2,1,1,0,15,0,0,0,0,4,0,0,10,1,0,0,3
100830902,810,80009,2,0,0,0,0,0,3,0,0,0,10,4,0,3,6,2,4,0,15,0,0,0,0,4,0,1,10,1,0,0,2
100830902,810,80009,3,0,0,0,0,0,3,0,0,0,8,4,0,1,3,1,2,0,15,0,2,0,0,4,2,0,7,1,0,0,0
100830902,810,80009,4,0,0,1,0,0,5,1,0,0,14,4,0,3,7,1,6,0,15,0,1,0,0,4,2,0,15,1,0,0,1
100830902,810,80343,1,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,15,0,1,0,0,0,8,2,4,1,0,0,0
100830902,810,80343,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,15,0,2,0,0,0,4,0,1,1,0,0,0
100830902,810,80343,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,15,0,2,0,0,0,6,0,3,1,0,0,0
100830902,810,80343,4,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,15,0,3,0,0,0,9,0,2,1,0,0,0
100830902,810,80473,1,0,1,0,0,0,0,4,0,0,9,9,0,0,0,0,0,0,15,0,0,0,0,9,5,1,1,1,0,0,1
100830902,810,80473,2,1,0,0,0,0,0,3,0,0,12,11,0,4,0,0,0,0,15,0,1,0,0,11,5,1,2,1,0,0,1
100830902,810,80473,3,0,0,0,0,0,0,3,0,0,11,11,0,2,0,0,0,0,15,0,0,0,0,11,3,1,1,1,0,0,0
100830902,810,80473,4,0,0,0,0,0,0,0,0,2,13,13,1,4,0,0,0,1,15,0,0,0,0,13,0,0,1,1,0,0,0
100830902,810,80534,1,0,0,0,0,0,0,7,0,2,0,0,1,0,0,0,0,0,15,0,2,0,0,0,9,0,0,1,0,0,0
100830902,810,80534,2,0,0,0,0,0,3,4,0,2,0,0,1,0,0,0,0,0,15,0,2,0,0,0,6,0,3,1,0,0,1
100830902,810,80534,3,0,0,0,0,0,3,4,0,1,3,1,0,0,0,0,0,0,15,0,0,0,0,1,4,0,5,1,0,0,0
100830902,810,80534,4,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,1,1,0,0,0
100830902,810,993360,1,0,0,0,0,0,5,1,0,0,5,5,0,1,0,0,0,0,15,0,0,0,0,5,1,1,7,1,0,0,0
100830902,810,993360,2,0,0,0,0,1,5,1,0,1,9,8,0,1,0,0,0,0,15,0,0,0,0,8,1,3,9,1,0,0,1
100830902,810,993360,3,0,0,0,0,0,4,1,0,0,5,5,0,0,0,0,0,0,15,0,1,0,0,5,2,0,4,1,0,0,1
100830902,810,993360,4,0,0,0,0,0,6,0,0,0,5,5,0,0,0,0,0,0,15,0,0,0,0,5,0,0,6,1,0,0,0
100830902,810,995218,1,0,0,0,0,0,0,1,0,0,14,2,0,1,12,3,9,0,15,0,0,0,0,2,1,0,12,1,0,0,3
100830902,810,995218,2,0,0,0,0,0,0,0,0,0,11,0,0,0,11,2,9,0,15,0,0,0,0,0,0,0,11,1,0,0,1
100830902,810,995218,3,0,1,0,0,0,0,0,0,0,14,2,0,1,12,3,9,0,15,0,0,0,0,2,0,0,12,1,0,0,3
100830902,810,995218,4,1,0,0,0,0,0,3,0,0,14,3,0,1,11,1,10,0,15,0,1,0,0,3,4,0,11,1,0,0,3
100830902,810,997815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,810,997815,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,810,997815,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,810,997815,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,810,998408,1,0,1,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,15,0,0,0,1,0,4,0,0,1,0,0,1
100830902,810,998408,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,2,4,1,0,0,0
100830902,810,998408,3,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,15,0,1,0,0,0,6,0,0,1,0,0,0
100830902,810,998408,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,3,1,1,1,0,0,0
100830902,810,1001711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,810,1001711,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,810,1001711,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,810,1001711,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100830902,810,1007307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
