matchId,squadId,oppSquadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers,reboundsPer60,turnoverHeldPer60,netPointsPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,pointsPer60,goalMissesPer60,goalAssistsPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,goalsPer60,offsidesPer60,goal2Per60,goal1Per60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,contactPenaltiesPer60,gainToGoalPercPer60,centrePassToGoalPercPer60,interceptPassThrownPer60,gainPer60,blockedPer60,deflectionWithGainPer60,tossUpWinPer60,feedsPer60,attempt2Per60,attempt1Per60,secondPhaseReceivePer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,interceptsPer60,plusMinus,plusMinusPer60
121250301,810,8119,80009,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,4.0,1.0,7.0,7.0,2.0,4.0,1.0,5.0,0.0,0.0,20.0,2.0,18.5,2.0,0.0,2.0,0.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,55.5,6.0,0.0,0.0,3.0,12.0,18.0,6.0,21.0,9.0,21.0,6.0,12.0,15.0,0.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,6.0,60.0,21.0,3.0,0.0,0.0,6.0,18.0
121250301,810,8119,80343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,1.0,2.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,53.5,0.0,0.0,7.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,80.25,10.5,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,10.5,0.0,0.0,0.0,7.5,0.0,1.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.5,0.0,4.5,6.0,60.0,0.0,1.5,1.5,3.0,10.0,15.0
121250301,810,8119,80473,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,9.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,48.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,27.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,6.0,6.0,60.0,24.0,6.0,0.0,0.0,4.0,12.0
121250301,810,8119,80826,22.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,0.0,1.0,22.0,1.0,21.0,0.0,21.0,0.0,0.0,20.0,0.0,34.0,0.0,0.0,0.0,0.0,21.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,102.0,0.0,0.0,6.0,0.0,63.0,63.0,3.0,3.0,0.0,0.0,0.0,66.0,63.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,66.0,9.0,0.0,0.0,0.0,6.0,6.0,66.0,0.0,6.0,60.0,3.0,6.0,0.0,0.0,4.0,12.0
121250301,810,8119,998408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,12.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,0.0,0.0,0.0,3.0,4.0,12.0
121250301,810,8119,1000231,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,14.316666666666666,0.0,40.5,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,169.73224679860303,4.190919674039581,4.190919674039581,0.0,4.190919674039581,4.190919674039581,12.572759022118742,4.190919674039581,16.763678696158323,4.190919674039581,33.527357392316645,0.0,8.381839348079161,8.381839348079161,0.0,4.190919674039581,4.190919674039581,0.0,0.0,4.190919674039581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.145518044237484,4.190919674039581,8.381839348079161,12.572759022118742,0.0,0.0,0.0,0.0,0.0,12.572759022118742,4.190919674039581,8.381839348079161,59.99999999999999,16.763678696158323,0.0,8.381839348079161,0.0,0.0,0.0
121250301,810,8119,1005495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.5,1.0,0.0,6.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.5,18.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,9.0,6.0,60.0,0.0,6.0,3.0,0.0,4.0,12.0
121250301,810,8119,1007219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,12.5,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,37.5,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,3.0,0.0,6.0,6.0,60.0,0.0,3.0,3.0,0.0,6.0,18.0
121250301,810,8119,1007298,19.0,3.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,8.0,0.0,0.0,0.0,19.0,2.0,5.0,22.0,1.0,19.0,2.0,21.0,0.0,0.0,30.0,0.0,72.5,0.0,0.0,1.0,0.0,23.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,145.0,2.0,4.0,0.0,4.0,38.0,46.0,2.0,10.0,6.0,4.0,0.0,38.0,42.0,0.0,4.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,38.0,12.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,6.0,60.0,14.0,0.0,0.0,0.0,7.0,14.0
121250301,810,8119,1014130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,60.0,0.0,0.0,0.0,0.0,6.0,18.0
