matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,penaltiesPer60,centrePassToGoalPercPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,interceptPassThrownPer60,gainPer60,possessionsPer60,goalMissesPer60,blockedPer60,passesPer60,deflectionWithGainPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,gainToGoalPercPer60,plusMinus,plusMinusPer60
107340104,812,833,80010,0,0,0,1,0,0,0,10,2,2,3,2,0,0,4,0,1,0,0,0,0,0,1,60.016666666666666,0,1,0,0,11,0,1,4,4,1,0,0.9997222993612885,10.996945292974173,0.0,0.9997222993612885,2.9991668980838657,0.0,3.998889197445154,3.998889197445154,0.0,0.0,0.0,1.999444598722577,0.0,1.999444598722577,0.0,0.0,0.9997222993612885,0.0,0.0,0.0,0.0,0.0,0.9997222993612885,0.0,0.0,1.999444598722577,0.9997222993612885,0.0,9.997222993612885,3.998889197445154,60.0,0.0,0.0,0.9997222993612885,0.0,-3.0,-2.9991668980838657
107340104,812,833,80137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107340104,812,833,80146,0,0,0,0,0,1,0,8,0,0,2,14,8,13,2,0,3,6,0,0,0,2,2,60.016666666666666,0,2,0,13,10,0,3,4,4,0,0,0.0,9.997222993612885,0.0,2.9991668980838657,1.999444598722577,1.999444598722577,1.999444598722577,3.998889197445154,0.0,0.0,12.99638989169675,0.0,5.998333796167731,13.996112191058039,0.0,0.9997222993612885,1.999444598722577,12.99638989169675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9991668980838657,0.0,7.997778394890308,3.998889197445154,60.0,7.997778394890308,0.0,1.999444598722577,0.0,-3.0,-2.9991668980838657
107340104,812,833,80150,1,0,0,0,0,3,0,2,0,0,0,26,3,4,0,0,3,3,22,4,18,0,0,60.016666666666666,0,0,0,4,2,2,6,28,4,0,0,0.0,1.999444598722577,0.0,2.9991668980838657,0.0,0.0,0.0,27.992224382116078,3.998889197445154,0.0,3.998889197445154,0.0,2.9991668980838657,25.9927797833935,0.0,2.9991668980838657,0.0,3.998889197445154,17.995001388503194,0.0,0.0,0.0,0.0,0.9997222993612885,0.0,0.0,5.998333796167731,21.993890585948346,1.999444598722577,3.998889197445154,60.0,2.9991668980838657,1.999444598722577,0.0,0.0,-3.0,-2.9991668980838657
107340104,812,833,80301,0,0,0,0,0,25,0,6,0,0,0,31,19,29,0,0,2,18,0,0,0,2,0,60.016666666666666,0,1,0,29,7,1,2,28,4,0,0,0.0,6.998056095529019,0.0,1.999444598722577,0.0,1.999444598722577,0.0,27.992224382116078,0.0,0.0,28.99194668147737,0.0,17.995001388503194,30.991391280199945,0.0,24.993057484032214,0.9997222993612885,28.99194668147737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999444598722577,0.0,5.998333796167731,3.998889197445154,60.0,18.994723687864482,0.9997222993612885,0.0,0.0,-3.0,-2.9991668980838657
107340104,812,833,80530,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,20.3,0,0,0,0,2,0,1,2,2,0,0,0.0,5.911330049261084,0.0,2.955665024630542,0.0,2.955665024630542,0.0,5.911330049261084,0.0,0.0,0.0,0.0,0.0,2.955665024630542,0.0,2.955665024630542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.955665024630542,0.0,5.911330049261084,5.911330049261084,60.0,0.0,0.0,0.0,0.0,-3.0,-8.866995073891626
107340104,812,833,80535,0,1,0,0,0,3,0,9,0,0,7,14,10,14,1,0,2,7,0,0,0,1,1,60.016666666666666,0,1,0,14,10,2,2,7,4,0,0,0.0,9.997222993612885,0.0,1.999444598722577,6.998056095529019,0.9997222993612885,0.9997222993612885,6.998056095529019,0.0,0.0,13.996112191058039,0.0,6.998056095529019,13.996112191058039,0.0,2.9991668980838657,0.9997222993612885,13.996112191058039,0.0,0.0,0.9997222993612885,0.0,0.0,0.0,0.0,0.0,1.999444598722577,0.0,8.997500694251597,3.998889197445154,60.0,9.997222993612885,1.999444598722577,0.9997222993612885,0.0,-3.0,-2.9991668980838657
107340104,812,833,80814,0,0,0,0,0,1,0,7,0,0,3,0,0,0,3,0,1,0,0,0,0,0,2,39.71666666666667,0,4,0,0,11,1,1,6,3,1,0,1.5107007973143096,16.617708770457405,0.0,1.5107007973143096,4.532102391942929,0.0,4.532102391942929,9.064204783885858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5107007973143096,6.0428031892572385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5107007973143096,0.0,10.574905581200166,4.532102391942929,60.0,0.0,1.5107007973143096,3.0214015946286192,0.0,0.0,0.0
107340104,812,833,999128,0,0,0,0,0,9,0,2,1,1,0,35,1,1,1,0,2,1,32,5,27,0,0,60.016666666666666,0,1,0,1,3,3,3,46,4,0,0,0.0,2.9991668980838657,0.0,1.999444598722577,0.0,0.0,0.9997222993612885,45.987225770619276,4.998611496806443,0.0,0.9997222993612885,0.9997222993612885,0.9997222993612885,34.9902804776451,0.0,8.997500694251597,0.9997222993612885,0.9997222993612885,26.99250208275479,0.0,0.0,0.0,0.0,0.0,0.0,0.9997222993612885,2.9991668980838657,31.991113579561233,1.999444598722577,3.998889197445154,60.0,0.9997222993612885,2.9991668980838657,0.0,0.0,-3.0,-2.9991668980838657
107340104,812,833,1001846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
