matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107340104,812,833,1,1,0,1,0,43,67,46,3,3,15,123,41,61,11,64,19,35,54,9,45,32,7,6,6,6,0,0,10,0,61,56,9,23,77.0,2,50,0,30,0.0,76.97861705081922,58.44155844155844,65.75342465753424,-7.3118662159757974
107340104,833,812,4,0,1,0,0,42,72,49,5,5,6,135,52,74,15,53,18,48,53,5,48,34,8,6,6,6,0,0,18,10,74,67,13,20,73.0,4,50,0,26,0.0,72.97972785337406,65.75342465753424,58.44155844155844,7.3118662159757974
