matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107340104,812,833,1,0,0,0,0,0,12,69,14,1,1,4,33,11,15,2,100,4,11,14,1,13,9,2,2,1,1,0,1,0,15,15,1,4,18.0,0,52,0,50,0.0,72.0,72.22222222222221,72.22222222222221,0.0
107340104,812,833,2,0,1,0,1,0,12,62,8,1,1,3,29,10,16,4,50,5,7,13,3,10,8,2,0,1,2,0,2,0,16,10,3,6,19.0,1,49,0,0,0.0,76.0,52.63157894736842,70.0,-17.368421052631582
107340104,812,833,3,1,0,0,0,0,9,64,12,0,0,3,31,10,16,2,100,6,9,13,2,11,7,2,2,2,1,0,3,0,16,15,2,7,20.0,1,54,0,50,0.0,79.91120976692564,55.00000000000001,55.55555555555556,-0.55555555555555
107340104,812,833,4,0,0,0,0,0,10,73,12,1,1,5,30,10,14,3,33,4,8,14,3,11,8,1,2,2,2,0,4,0,14,16,3,6,20.0,0,44,0,50,0.0,80.0,55.00000000000001,64.70588235294117,-9.705882352941167
107340104,833,812,1,1,0,0,0,0,11,85,10,2,2,2,39,13,23,3,33,4,13,14,1,13,11,1,1,1,1,0,6,3,23,16,4,4,18.0,0,48,0,25,0.0,72.0,72.22222222222221,72.22222222222221,0.0
107340104,833,812,2,0,0,1,0,0,10,75,15,2,2,0,38,16,21,4,75,3,14,16,2,14,9,3,2,2,1,0,5,2,21,20,5,4,20.0,1,51,0,50,0.0,80.0,70.0,52.63157894736842,17.368421052631582
107340104,833,812,3,2,0,0,0,0,10,64,11,0,0,1,29,11,16,3,33,6,10,11,1,10,7,1,2,1,2,0,5,4,16,16,1,7,18.0,1,46,0,50,0.0,71.92008879023308,55.55555555555556,55.00000000000001,0.55555555555555
107340104,833,812,4,1,0,0,0,0,11,64,13,1,1,3,29,12,14,5,60,5,11,12,1,11,7,3,1,2,2,0,2,1,14,15,3,5,17.0,2,56,0,25,0.0,68.0,64.70588235294117,55.00000000000001,9.705882352941167
