matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
113910903,8117,1001357,80475,80296,998401,1000831,80559,999135,0,2229,0,35,0,32,2229,3,4.845222072678331
113910903,8117,1014128,1001357,80475,80296,1000831,80559,999135,2229,2830,35,47,32,40,601,4,23.96006655574043
113910903,8117,1014128,1001357,80475,80296,1000831,80559,80440,2830,3020,47,48,40,42,190,-1,-18.947368421052634
113910903,8117,80475,1001357,1013082,80296,1000831,80559,80440,3020,3617,48,52,42,55,597,-9,-54.2713567839196
113910903,804,80540,995218,1022297,991901,1001701,80577,994213,0,1544,0,18,0,26,1544,-8,-18.65284974093264
113910903,804,80540,995218,991901,1022297,1001701,80577,994213,1544,2488,18,36,26,40,944,4,15.254237288135593
113910903,804,80540,995218,991901,1022297,1014127,80577,994213,2488,2564,36,37,40,42,76,-1,-47.36842105263158
113910903,804,80540,995218,991901,1022297,1014127,80577,1001920,2564,2717,37,39,42,45,153,-1,-23.529411764705884
113910903,804,80540,995218,991901,1022297,1001701,80577,1001920,2717,2931,39,41,45,48,214,-1,-16.822429906542055
113910903,804,80540,995218,991901,1022297,1001701,80577,994213,2931,3617,41,55,48,52,686,10,52.47813411078717
