attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,squadId,oppSquadId,fantasyScore
0.0,0.0,0.0,0.0,0.0,9.777899458171,15.077429324606854,12.039570743593812,3.634253532797739,0.08120521896749261,0.08570039511465308,0.0,0.0,0.0,0.0,0.0,2.6393185969359227,0.0,2.5811179983485517,0.6626217910899023,0.4884197806624068,0.11399287160479452,0.0,30.77103915045537,1.0,801.0,807.0,48.15592893147573
0.0,0.0,0.0,0.0,0.0,9.110148159713724,14.67039168307267,11.059464558008294,3.981374473446009,0.07704759101847201,0.07357169434766431,0.022367284421118346,0.0,0.0,0.0,0.044578485652331835,2.8857005857410143,0.05197740870918409,2.5491135601341637,0.6376770253037116,0.4085181168904012,0.07078039927404718,0.0,31.586958814167453,2.0,801.0,806.0,46.02926923067522
0.0,0.0,0.0,0.0,0.0,9.938765283623974,16.879977430262635,11.84037824104606,3.9124436839065817,0.06922864740456626,0.06119207654091966,0.04780723752340883,0.0,0.0,0.0,0.05029798426049472,3.1768916537723304,0.09477454574461815,2.296264524003718,0.5292063037430317,0.29903512704846785,0.05376172922252011,0.0,33.1319526493945,3.0,801.0,8117.0,51.1744023288976
0.0,0.0,0.0,0.0,0.0,9.491959622289682,16.21452406572282,11.338504930082875,4.042983951230558,0.04444479718093,0.028889762668723715,0.06335316946959897,0.0,0.0,0.0,0.07286115267564912,2.9016596571304643,0.16965902588059412,2.4124174097259,0.4770400870393261,0.19084204787843914,0.04326762168128463,0.0,32.8316122104012,4.0,801.0,8118.0,49.84895855079598
0.0,0.0,0.0,0.0,0.0,9.325120508511974,16.260714780379917,11.10140011249169,3.921781440824539,0.04729330176910307,0.036055143160127257,0.06673519635094896,0.0,0.001323189058425578,0.0,0.07450475208977442,3.104638331874738,0.18211382113821137,2.2466102775042,0.39585670018820224,0.19945948739148406,0.036107041282426956,0.0,33.475251788972784,5.0,801.0,804.0,49.53260477667701
0.0,0.0,0.0,0.0,0.0,9.471456277932372,17.656651431164846,11.596300275716558,4.606599866380996,0.020353947211905737,0.023945680096040894,0.050136426099738535,0.0,0.0004583333434003985,0.0,0.07030634021612371,2.8704088655998463,0.2134624350950962,2.321437465978843,0.3754789272030652,0.1783724407831479,0.034911357880381834,0.0,33.99622181125372,6.0,801.0,810.0,50.46512628073506
0.0,0.0,0.0,0.0,0.0,10.238376182858904,18.912563613532203,12.311455849335507,4.321797287014199,0.033401962441496694,0.02912008832633426,0.06549269543164292,0.0,0.0,0.0,0.07650351010592209,2.728030156314325,0.20853625759286137,2.397369925671813,0.30395043014613,0.1641410124021725,0.037108080772852506,0.0,34.93197547241247,7.0,801.0,8119.0,53.75709088104212
0.0,0.0,0.0,0.0,0.0,9.788673024645592,17.58722127501333,11.690605800146436,4.238868617599961,0.020634131063578916,0.01257420413452896,0.04567867867867868,0.0,0.000528405724442824,0.0,0.058090466445557834,2.9525236283502343,0.25745509319051624,2.3898720448636555,0.32808583623369,0.12541429389255476,0.021869575998016363,0.0,35.07697057851821,8.0,801.0,8118.0,51.41643026050424
0.0,0.0,0.0,0.0,0.0,10.50584241729459,18.646059050064185,12.603741988220165,4.40693827092378,0.013769181796228405,0.012974451107440525,0.05103588559168654,0.0,0.0,0.0,0.06864356234613335,2.693299704118987,0.21161518529181922,2.3981428496353434,0.26182027717045003,0.16876415190428806,0.0179480472026375,0.0,35.589109623771144,9.0,801.0,807.0,54.64022114283187
0.0,0.0,0.0,0.0,0.0,9.741335466541797,17.819318278500422,11.607782837345834,4.142047641513562,0.01795341914905912,0.013713937423811459,0.052267213605754315,0.0,0.0005964898449197218,0.0,0.06659892980344552,3.1305366563205683,0.22975586911815607,2.2127122129958385,0.2405422626069243,0.12057472442485626,0.013278565281665653,0.0,35.80307519361992,10.0,801.0,804.0,52.63917281859198
0.0,0.0,0.0,0.0,0.0,9.739161336176261,18.891747348131805,11.931329946191175,4.85406301086839,0.008841574999207485,0.008718483184350824,0.030170116128781004,0.0,0.0,0.0,0.049247925614138925,2.8163383392518235,0.23160754089198798,2.228208748754632,0.24749817806928673,0.09956980737071883,0.012531328320802004,0.0,35.53679288746689,11.0,801.0,810.0,52.18601166788252
0.0,0.0,0.0,0.0,0.0,10.49543595505618,20.035608308605344,12.589630894308941,4.497481083536091,0.012796768982229404,0.01010724405239241,0.03261669437978051,0.0,0.0,0.0,0.043019931271477664,2.664665647521293,0.22156854700854703,2.2982812335644276,0.199551007751938,0.09282338392355256,0.013359950708564387,0.0,36.264617241340105,12.0,801.0,8119.0,55.11145865298552
0.0,0.0,0.0,0.0,0.0,10.37542700665049,19.6213166662599,12.264543678740205,4.281116782702146,0.008208905668762801,0.005664948636113037,0.03578974735381526,0.0,0.0,0.0,0.03715031067996216,3.1213476820573045,0.2179825790658856,2.038154752474075,0.20508198769115718,0.0851794449645044,0.006903681963713981,0.0,36.24073340418221,13.0,801.0,8117.0,55.8208586886834
0.0,0.0,0.0,0.0,0.0,9.76998968663229,17.8277269626196,11.718922705961154,4.40309456342669,0.00705353946297803,0.005341812400635929,0.03453747298987831,0.0,0.0,0.0,0.039631660631143296,2.96907397260274,0.19816953902199805,2.3014076984507263,0.1829038906414301,0.09448154657293496,0.0073989110707804,0.0,37.13389777525769,14.0,801.0,806.0,52.19210142411576
