attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,squadId,oppSquadId,fantasyScore
0.0,0.0,0.0,0.0,0.0,16.53521423019972,31.162287152611913,20.056425043659775,0.0,1.1085927792878303,0.8140419234587791,1.1908404662222907,0.07235910506938545,0.9447488507014539,0.0,0.9014714254167823,8.325167718494876,0.22873810948224582,3.4921687915884996,0.8394342516665684,0.2704002482159479,0.2207386363636364,0.055434782608695644,56.093252194309514,1.0,8118.0,8117.0,94.72009618538492
0.0,0.0,0.0,0.0,0.0,15.599531115805112,30.888081978918017,19.68385534097975,0.0,0.565737574265895,0.5067431913666304,0.7739032346252469,0.02131798240523665,0.6091945118254463,0.0,0.8211701847486335,7.550793608456403,0.15401014314114775,3.500651216369882,0.7273345613241713,0.19444085053349774,0.15966822187661997,0.015277960829796768,55.60922148543442,2.0,8118.0,810.0,83.72475587598925
0.0,0.0,0.0,0.0,0.0,15.545439984897188,29.628034786263015,19.182363678715877,0.0,0.7341111477237132,0.4899538866930171,0.9874634064691555,0.02472173968989256,0.7225605128138405,0.0,0.8175389787283373,8.172503956435314,0.11597456041900486,3.258749010292953,0.5614405945660816,0.13119328882040746,0.11243173787343398,0.005971880971880972,55.73624165757395,3.0,8118.0,804.0,86.48092083202725
0.0,0.0,0.0,0.0,0.0,13.933353336916362,28.69690386088806,17.99936122969058,0.0,0.7905406166250027,0.5778972751652669,0.9144419108192804,0.015134667655053124,0.680824639694453,0.0,0.7946056543307178,7.535972065077446,0.08246187428449406,3.7052969025434397,0.8666123513117158,0.10908021075091712,0.11528774175384972,0.004797497373197058,55.64828159849089,4.0,8118.0,801.0,77.85982830406735
0.0,0.0,0.0,0.0,0.0,16.15818579982259,32.05885633966221,20.184259222115248,0.0,0.6732853817702577,0.5493632085426076,0.7989404109708925,0.007079519450800915,0.5856713700247232,0.0,0.623073114487249,6.84145886254181,0.04747750787224471,3.346797658442065,0.45945532435740516,0.09856661045531197,0.09513571359081623,0.003331140350877193,55.739409304815695,5.0,8118.0,8119.0,87.99361843231921
0.0,0.0,0.0,0.0,0.0,16.569380317050697,31.001590306702006,20.598004015276306,0.0,0.5274035317200785,0.40290617781471133,0.7249886205318027,0.010329110449014526,0.527385049678737,0.0,0.6579562383580979,6.577513184172918,0.04653042857757333,3.3533154324038974,0.41224678168879586,0.1199703263409189,0.08551891887919694,0.004101264442991062,55.8604790202267,6.0,8118.0,807.0,87.41345878782623
0.0,0.0,0.0,0.0,0.0,15.167106307021022,28.08733312803557,18.862981793825732,0.0,0.670572897403654,0.49212313918196265,0.8608883099159456,0.008785033432920756,0.625920196731715,0.0,0.6190330621266988,7.1554412887157035,0.02577286101876266,3.327089776538746,0.45048752509320333,0.09346540980987378,0.06691965022273552,0.003124023742580444,55.823920323027814,7.0,8118.0,806.0,83.9341628310181
0.0,0.0,0.0,0.0,0.0,13.782225199733176,28.40010977278297,17.845676456968608,0.0,0.6172384668397353,0.45391867837763034,0.7656764070442178,0.005969532940152066,0.5424746560910787,0.0,0.6695100682416377,6.904271470120917,0.03478394973270936,3.6431733008864935,0.6603231732463539,0.07195579901124835,0.0656827669490202,0.0006307553680138897,55.45620596025873,8.0,8118.0,801.0,74.84791639795857
0.0,0.0,0.0,0.0,0.0,16.20400151013453,32.11405907224163,20.284976182838275,0.0,0.5975009910180894,0.4739231121399127,0.685259876564219,0.004824961132257546,0.5046472722453067,0.0,0.5616586370396736,6.393613529195229,0.03427076417212052,3.303810296682627,0.3642818226134832,0.059182031219134866,0.06598731398902795,0.0008919030004110153,55.80447124941428,9.0,8118.0,8119.0,86.68379260217048
0.0,0.0,0.0,0.0,0.0,16.143111000356946,31.40977526129279,19.915917943944283,0.0,0.6229950161629706,0.4106172523234135,0.77751183215517,0.004217301413563097,0.5586358891079922,0.0,0.5338024852120188,7.597381627974064,0.028938123116648347,2.9521263061503795,0.40965726134618513,0.05835665016552389,0.04040540540540541,0.0,56.0561631566756,10.0,8118.0,8117.0,87.85255967219709
