matchId,squadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
116650803,810,68.0,7.0,68.0,7.0,3.0,2.0,0.0,1.0,1.0,60.0,84.0,59.0,0.0,0.0,17.0,17.0,68.0,88.0,6.0,83.0,17.0,66.0,4.0,63.0,75.0,5.0,66.0,4.0,70.0,58.0,5.0,7.0,2.0,4.0,0.0,100.0,387.0,13.0,3.0,73.0,4.0,74.0,17.0,6.0,55.0,50.0,0.0,0.0,64.0,13.0,5.0,87.0,87.0,80.45977011494253,62.857142857142854,17.602627257799675
116650803,8119,75.0,5.0,75.0,5.0,2.0,1.0,1.0,0.0,0.0,65.0,79.0,49.0,2.0,2.0,11.0,13.0,76.0,91.0,4.0,75.0,13.0,63.0,3.0,62.0,80.0,14.0,63.0,3.0,66.0,54.0,3.0,9.0,4.0,2.0,4.0,7.0,399.5,14.0,1.0,63.0,15.0,69.0,17.0,4.0,58.0,50.0,0.0,0.0,69.0,11.0,1.0,105.0,105.0,62.857142857142854,80.45977011494253,-17.602627257799675
