matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
99730106,811,813,1,7,0,1,2,53,55,6,18,213,83,10,46,68,8,60,39,7,14,4,0,12,6,1,136,67,4,82,12,42,0,20,80.83242059145674,73.17073170731707,58.51063829787234,14.660093409444734
99730106,813,811,5,1,1,0,0,54,40,0,7,210,76,7,30,71,16,55,38,6,11,7,0,8,3,1,130,48,15,94,3,58,0,26,92.66155531215772,58.51063829787234,73.17073170731707,-14.660093409444734
