matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
99730106,80113,Caitlin,Bassett,C.Bassett,"Bassett, C",811
99730106,80009,Natalie,Medhurst,N.Medhurst,"Medhurst, N",811
99730106,80041,Madi,Robinson,M.Robinson,"Robinson, M",811
99730106,80833,Kim,Ravaillion,K.Ravaillion,"Ravaillion, K",811
99730106,991905,Gabi,Simpson,G.Simpson,"Simpson, G",811
99730106,80076,Clare,McMeniman,C.McMeniman,"McMeniman, C",811
99730106,80048,Sharni,Layton,S.Layton,"Layton, S",811
99730106,80470,April,Brandley,A.Brandley,"Brandley, A",811
99730106,993358,Kristiana,Manu'a,K.Manu'a,"Manu'a, K",811
99730106,80052,Caitlin,Thwaites,C.Thwaites,"Thwaites, C",811
99730106,994224,Liz,Watson,L.Watson,"Watson, L",811
99730106,80475,Stephanie,Wood,S.Wood,"Wood, S",811
99730106,80198,Bailey,Mes,B.Mes,"Mes, B",813
99730106,80444,Ameliaranne,Ekenasio,A.Ekenasio,"Ekenasio, A",813
99730106,80055,Grace,Rasmussen,G.Rasmussen,"Rasmussen, G",813
99730106,80105,Laura,Langman,L.Langman,"Langman, L",813
99730106,80304,Kayla,Cullen,K.Cullen,"Cullen, K",813
99730106,80099,Katrina,Grant,K.Grant,"Grant, K",813
99730106,80225,Jane,Watson,J.Watson,"Watson, J",813
99730106,80424,Shannon,Francois,S.Francois,"Francois, S",813
99730106,80582,Phoenix,Karaka,P.Karaka,"Karaka, P",813
99730106,80478,Storm,Purvis,S.Purvis,"Purvis, S",813
99730106,80287,Te Paea,Selby-Rickit,TP.Selby-Rickit,"Selby-Rickit, TP",813
99730106,80710,Maia,Wilson,M.Wilson,"Wilson, M",813
