matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95640103,806,3,2,2,0,1,41,49,1,13,54,3,24,56,12,44,0,0,0,2,0,8,1,0,57,7,2,0,0,24,79,77.93916141408604,55.69620253164557,64.70588235294117,-9.009679821295606
95640103,807,5,4,0,2,1,47,69,3,10,62,8,33,64,9,55,0,0,0,5,0,12,2,1,81,7,5,0,0,23,85,83.8585913949027,64.70588235294117,55.69620253164557,9.009679821295606
