matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,minutesPlayedPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,quartersPlayedPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
95640103,806,80048,0,0,0,0,0,0,8,0,4,0,1,0,0,0,0,1,49.85,0,4,0,0,12,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.628886659979939,0.0,4.814443329989969,0.0,1.2036108324974923,0.0,0.0,0.0,0.0,1.2036108324974923,59.99999999999999,0.0,4.814443329989969,0.0,0.0,14.443329989969907,1.2036108324974923,4.814443329989969,0.0,0.0,0.0,-8.0,-9.628886659979939
95640103,806,80049,0,0,0,0,0,3,9,0,1,0,1,0,0,0,0,1,49.85,0,0,0,0,9,3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,3.610832497492477,10.832497492477431,0.0,1.2036108324974923,0.0,1.2036108324974923,0.0,0.0,0.0,0.0,1.2036108324974923,59.99999999999999,0.0,0.0,0.0,0.0,10.832497492477431,3.610832497492477,4.814443329989969,0.0,0.0,0.0,-8.0,-9.628886659979939
95640103,806,80052,2,1,1,0,0,0,6,0,0,3,0,0,22,5,17,0,45.583333333333336,0,0,1,0,6,1,3,1,0,9,2.6325411334552102,1.3162705667276051,1.3162705667276051,0.0,0.0,0.0,7.897623400365631,0.0,0.0,3.9488117001828154,0.0,0.0,28.957952468007313,6.581352833638025,22.37659963436929,0.0,60.0,0.0,0.0,1.3162705667276051,0.0,7.897623400365631,1.3162705667276051,3.9488117001828154,1.3162705667276051,0.0,11.846435100548446,-6.0,-7.897623400365631
95640103,806,80069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95640103,806,80072,0,0,0,0,1,6,4,0,0,6,0,1,22,2,20,0,45.583333333333336,0,0,0,0,4,0,3,0,0,5,0.0,0.0,0.0,0.0,1.3162705667276051,7.897623400365631,5.2650822669104205,0.0,0.0,7.897623400365631,0.0,1.3162705667276051,28.957952468007313,2.6325411334552102,26.3254113345521,0.0,60.0,0.0,0.0,0.0,0.0,5.2650822669104205,0.0,3.9488117001828154,0.0,0.0,6.581352833638025,-6.0,-7.897623400365631
95640103,806,80146,0,0,0,0,0,0,3,0,3,19,0,9,0,0,0,0,52.13333333333333,0,0,0,0,3,0,4,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.452685421994885,0.0,3.452685421994885,21.867007672634273,0.0,10.358056265984654,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,3.452685421994885,0.0,4.603580562659847,0.0,0.0,2.3017902813299234,-8.0,-9.207161125319693
95640103,806,80474,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,10.966666666666667,0,2,0,0,6,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.47112462006079,21.88449848024316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.94224924012158,0.0,0.0,32.826747720364736,0.0,5.47112462006079,0.0,0.0,0.0,-3.0,-16.413373860182368
95640103,806,80475,1,0,1,0,0,13,2,0,1,4,0,3,12,5,7,0,39.166666666666664,0,0,0,0,2,0,3,0,0,2,1.5319148936170213,0.0,1.5319148936170213,0.0,0.0,19.914893617021278,3.0638297872340425,0.0,1.5319148936170213,6.127659574468085,0.0,4.595744680851064,18.382978723404257,7.659574468085106,10.72340425531915,0.0,59.99999999999999,0.0,0.0,0.0,0.0,3.0638297872340425,0.0,4.595744680851064,0.0,0.0,3.0638297872340425,-13.0,-19.914893617021278
95640103,806,80574,0,1,0,0,0,9,1,0,0,18,0,10,0,0,0,0,49.85,0,0,0,0,1,0,4,0,0,1,0.0,1.2036108324974923,0.0,0.0,0.0,10.832497492477431,1.2036108324974923,0.0,0.0,21.664994984954863,0.0,12.036108324974924,0.0,0.0,0.0,0.0,59.99999999999999,0.0,0.0,0.0,0.0,1.2036108324974923,0.0,4.814443329989969,0.0,0.0,1.2036108324974923,-8.0,-9.628886659979939
95640103,806,991900,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,10.966666666666667,0,0,0,0,2,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.94224924012158,5.47112462006079,10.94224924012158,0.0,5.47112462006079,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,10.94224924012158,0.0,5.47112462006079,5.47112462006079,0.0,0.0,-3.0,-16.413373860182368
95640103,806,991904,0,0,0,0,0,4,10,0,2,0,0,0,0,0,0,0,60.8,0,2,0,0,12,2,4,0,0,1,0.0,0.0,0.0,0.0,0.0,3.947368421052632,9.868421052631579,0.0,1.973684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.973684210526316,0.0,0.0,11.842105263157896,1.973684210526316,3.947368421052632,0.0,0.0,0.986842105263158,-11.0,-10.855263157894738
