matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631404,802,809,3,4,0,0,2,59,55,1,21,84,8,46,69,7,62,0,0,0,7,0,11,2,4,66,12,3,0,0,18,85,74.47067412995862,72.94117647058823,69.87951807228916,3.0616583982990733
95631404,809,802,6,2,0,0,0,57,35,2,16,78,8,34,67,9,58,0,0,0,6,0,12,3,2,48,10,5,0,0,19,83,72.7184229739596,69.87951807228916,72.94117647058823,-3.0616583982990733
