matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
95631404,802,80540,80198,80699,80028,80223,80428,80524,0,911,0,12,0,15,911,-3,-11.85510428100988
95631404,802,80540,80198,80699,80028,80223,80428,80020,911,2497,12,30,15,34,1586,-1,-2.269861286254729
95631404,802,80540,80198,80699,80028,80223,80247,80020,2497,2885,30,38,34,41,388,1,9.278350515463917
95631404,802,80540,80565,80699,80028,80223,80247,80020,2885,2893,38,39,41,41,8,1,450.0
95631404,802,80540,80198,80699,80028,80223,80247,80020,2893,4049,39,61,41,57,1156,6,18.685121107266436
95631404,802,80540,80198,80107,80028,80223,80247,80020,4049,4109,61,62,57,58,60,0,0.0
95631404,809,80150,991906,80055,994117,80701,80057,993358,0,911,0,15,0,12,911,3,11.85510428100988
95631404,809,80150,80022,80055,994117,80701,80057,80101,911,2294,15,29,12,29,1383,-3,-7.809110629067245
95631404,809,80150,80022,80055,80701,993358,80101,80057,2294,3202,29,45,29,45,908,0,0.0
95631404,809,80150,80022,80055,994117,80701,80101,80057,3202,4109,45,58,45,62,907,-4,-15.876515986769569
