matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
93150104,811,813,4,5,0,1,0,42,49,4,15,64,11,32,57,6,51,2,0,24,2,3,75,7,6,0,17,72,68.13880126182966,70.83333333333334,61.038961038961034,9.794372294372309
93150104,813,811,4,2,1,0,1,45,56,2,10,54,11,18,64,17,47,8,0,12,4,2,69,4,6,0,17,77,72.87066246056783,61.038961038961034,70.83333333333334,-9.794372294372309
