matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential,oppSquadId
127150902,806,1014724,1,13,3,3,goal,1,13,1,0,1,810
127150902,810,80826,1,26,0,1,goal,1,26,1,1,0,806
127150902,806,1014724,1,58,3,3,goal,1,58,2,1,1,810
127150902,810,80826,1,73,0,1,goal,1,73,2,2,0,806
127150902,806,999128,1,110,0,1,goal,1,110,3,2,1,810
127150902,810,80826,1,123,0,1,goal,1,123,3,3,0,806
127150902,806,1014724,1,142,3,1,goal,1,142,4,3,1,810
127150902,810,80826,1,165,0,2,goal,1,165,4,4,0,806
127150902,806,999128,1,187,3,3,goal,1,187,5,4,1,810
127150902,810,80826,1,200,0,1,goal,1,200,5,5,0,806
127150902,806,1014724,1,226,3,1,goal,1,226,6,5,1,810
127150902,810,80826,1,242,3,1,goal,1,242,6,6,0,806
127150902,806,1014724,1,256,0,2,goal,1,256,7,6,1,810
127150902,810,80826,1,271,3,3,goal,1,271,7,7,0,806
127150902,806,1014724,1,284,0,1,goal,1,284,8,7,1,810
127150902,810,80826,1,309,0,1,goal,1,309,8,8,0,806
127150902,806,1014724,1,341,0,2,goal,1,341,9,8,1,810
127150902,810,80826,1,359,0,1,goal,1,359,9,9,0,806
127150902,806,1014724,1,376,3,3,miss,0,376,9,9,0,810
127150902,806,1014724,1,379,3,3,goal,1,379,10,9,1,810
127150902,810,995108,1,402,0,1,goal,1,402,10,10,0,806
127150902,806,1014724,1,426,3,1,goal,1,426,11,10,1,810
127150902,810,80826,1,459,0,1,goal,1,459,11,11,0,806
127150902,810,80826,1,511,3,3,goal,1,511,11,12,-1,806
127150902,810,80826,1,539,0,1,goal,1,539,11,13,-2,806
127150902,806,1014724,1,556,0,1,goal,1,556,12,13,-1,810
127150902,810,80826,1,571,3,1,goal,1,571,12,14,-2,806
127150902,806,1014724,1,603,3,1,miss,0,603,12,14,-2,810
127150902,806,1014724,1,606,3,1,goal,1,606,13,14,-1,810
127150902,810,80826,1,628,0,1,goal,1,628,13,15,-2,806
127150902,806,1014724,1,641,0,0,goal,1,641,14,15,-1,810
127150902,810,80826,1,669,0,2,goal,1,669,14,16,-2,806
127150902,810,80826,1,703,0,2,goal,1,703,14,17,-3,806
127150902,810,80826,1,727,0,1,goal,1,727,14,18,-4,806
127150902,806,999128,1,753,1,1,2pt Goal,2,753,16,18,-2,810
127150902,810,80826,1,775,0,1,goal,1,775,16,19,-3,806
127150902,806,1014724,1,808,1,1,2pt Miss,0,808,16,19,-3,810
127150902,810,80826,1,827,3,3,goal,1,827,16,20,-4,806
127150902,810,80826,1,849,0,0,goal,1,849,16,21,-5,806
127150902,806,999128,1,872,1,0,2pt Miss,0,872,16,21,-5,810
127150902,806,999128,1,880,1,1,2pt Miss,0,880,16,21,-5,810
127150902,810,80826,1,900,0,1,goal,1,900,16,22,-6,806
127150902,806,1014724,2,61,3,3,miss,0,961,16,22,-6,810
127150902,806,1014724,2,65,3,3,goal,1,965,17,22,-5,810
127150902,806,1014724,2,90,3,3,goal,1,990,18,22,-4,810
127150902,810,80826,2,105,0,1,goal,1,1005,18,23,-5,806
127150902,806,1014724,2,125,3,3,miss,0,1025,18,23,-5,810
127150902,806,1014724,2,128,3,3,goal,1,1028,19,23,-4,810
127150902,810,995108,2,143,3,3,goal,1,1043,19,24,-5,806
127150902,806,1014724,2,157,0,1,miss,0,1057,19,24,-5,810
127150902,806,1014724,2,164,0,1,goal,1,1064,20,24,-4,810
127150902,810,80826,2,178,3,3,goal,1,1078,20,25,-5,806
127150902,806,1014724,2,207,0,1,goal,1,1107,21,25,-4,810
127150902,806,1014724,2,272,0,1,goal,1,1172,22,25,-3,810
127150902,810,80826,2,311,0,1,goal,1,1211,22,26,-4,806
127150902,810,80826,2,325,0,0,goal,1,1225,22,27,-5,806
127150902,806,1014724,2,342,0,2,goal,1,1242,23,27,-4,810
127150902,810,80826,2,368,0,1,goal,1,1268,23,28,-5,806
127150902,806,1014724,2,390,0,2,goal,1,1290,24,28,-4,810
127150902,810,80826,2,418,0,2,goal,1,1318,24,29,-5,806
127150902,806,1014724,2,437,3,3,goal,1,1337,25,29,-4,810
127150902,810,80826,2,457,3,3,goal,1,1357,25,30,-5,806
127150902,806,1014724,2,471,0,1,goal,1,1371,26,30,-4,810
127150902,810,80826,2,487,3,1,goal,1,1387,26,31,-5,806
127150902,810,80826,2,511,3,3,goal,1,1411,26,32,-6,806
127150902,810,80826,2,527,3,3,goal,1,1427,26,33,-7,806
127150902,806,1014724,2,543,3,3,miss,0,1443,26,33,-7,810
127150902,806,1014724,2,583,3,3,goal,1,1483,27,33,-6,810
127150902,810,80826,2,595,3,3,goal,1,1495,27,34,-7,806
127150902,806,1014724,2,630,0,1,goal,1,1530,28,34,-6,810
127150902,810,80826,2,648,3,3,goal,1,1548,28,35,-7,806
127150902,810,80826,2,693,0,1,goal,1,1593,28,36,-8,806
127150902,806,999128,2,723,1,0,2pt Goal,2,1623,30,36,-6,810
127150902,806,999128,2,755,1,1,2pt Goal,2,1655,32,36,-4,810
127150902,810,80826,2,775,3,3,goal,1,1675,32,37,-5,806
127150902,806,999128,2,806,1,2,2pt Miss,0,1706,32,37,-5,810
127150902,810,80826,2,831,0,2,goal,1,1731,32,38,-6,806
127150902,810,80826,2,895,3,3,goal,1,1795,32,39,-7,806
127150902,806,1014724,3,13,3,1,goal,1,1813,33,39,-6,810
127150902,806,1014724,3,54,3,1,goal,1,1854,34,39,-5,810
127150902,806,1014724,3,80,3,1,goal,1,1880,35,39,-4,810
127150902,810,80826,3,99,3,3,goal,1,1899,35,40,-5,806
127150902,806,1014724,3,119,3,1,goal,1,1919,36,40,-4,810
127150902,810,80826,3,134,0,1,goal,1,1934,36,41,-5,806
127150902,806,999128,3,155,0,1,goal,1,1955,37,41,-4,810
127150902,810,80826,3,176,0,1,goal,1,1976,37,42,-5,806
127150902,806,1014724,3,190,0,1,goal,1,1990,38,42,-4,810
127150902,810,80826,3,206,3,1,goal,1,2006,38,43,-5,806
127150902,810,80826,3,239,0,1,goal,1,2039,38,44,-6,806
127150902,810,995108,3,274,0,1,goal,1,2074,38,45,-7,806
127150902,806,1014724,3,296,0,1,goal,1,2096,39,45,-6,810
127150902,806,999128,3,352,0,2,goal,1,2152,40,45,-5,810
127150902,806,1014724,3,370,0,1,goal,1,2170,41,45,-4,810
127150902,810,80826,3,400,0,1,goal,1,2200,41,46,-5,806
127150902,806,1014724,3,414,3,1,goal,1,2214,42,46,-4,810
127150902,810,80826,3,436,0,2,goal,1,2236,42,47,-5,806
127150902,806,1014724,3,457,0,1,goal,1,2257,43,47,-4,810
127150902,810,80826,3,471,0,1,goal,1,2271,43,48,-5,806
