matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
113910304,8118,80150,1019169,995217,80701,1001356,80470,991899,0.0,1223.0,0,20,0,20,1223.0,0,0.0
113910304,8118,80150,1019169,995217,80701,1001356,80470,1013638,1223.0,1491.0,20,28,20,25,268.0,3,40.298507462686565
113910304,8118,80150,1019169,995217,80701,1001356,80470,991899,1491.0,1800.0,28,37,25,30,309.0,4,46.60194174757281
113910304,8118,80150,1019169,1022764,80701,1001356,80470,991899,1800.0,2034.0,37,39,30,34,234.0,-2,-30.76923076923077
113910304,8118,80150,1019169,995217,80701,1001356,80470,991899,2034.0,3600.0,39,67,34,60,1566.0,2,4.597701149425287
113910304,807,80078,993463,1004472,80833,991905,1007219,1006231,0.0,688.0,0,12,0,10,688.0,2,10.465116279069766
113910304,807,80078,1007306,1004472,80833,991905,1007219,1006231,688.0,717.0,12,12,10,11,29.0,-1,-124.13793103448276
113910304,807,80078,1007306,1007220,80833,991905,1007219,1006231,717.0,745.0,12,13,11,11,28.0,1,128.57142857142856
113910304,807,993463,1007306,1007220,80833,991905,1007219,1006231,745.0,1251.0,13,20,11,22,506.0,-4,-28.458498023715414
113910304,807,80078,1007306,1007220,80833,991905,1007219,1006231,1251.0,1351.0,20,22,22,24,100.0,0,0.0
113910304,807,80078,993463,1004472,80833,991905,1007219,1006231,1351.0,1804.0,22,30,24,37,453.0,-5,-39.735099337748345
113910304,807,80078,993463,1004472,80833,991905,1006231,1005495,1804.0,2209.0,30,37,37,42,405.0,2,17.77777777777778
113910304,807,80078,1007306,1004472,80833,991905,1006231,1005495,2209.0,2315.0,37,38,42,44,106.0,-1,-33.9622641509434
113910304,807,993463,1007306,1004472,80833,991905,1006231,1007219,2315.0,2700.0,38,41,44,54,385.0,-7,-65.45454545454545
113910304,807,80078,993463,1004472,80833,991905,1007219,1005495,2700.0,3195.0,41,48,54,62,495.0,-1,-7.2727272727272725
113910304,807,80078,1007306,1007220,80833,991905,1007219,1005495,3195.0,3272.0,48,50,62,64,77.0,0,0.0
113910304,807,80078,1007306,1007220,80833,991905,1007219,1006231,3272.0,3600.0,50,60,64,67,328.0,7,76.82926829268293
