matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113910304,807,8118,52.0,19.0,52.0,19.0,4.0,2.0,0.0,0.0,3.0,55.0,69.0,52.0,4.0,4.0,11.0,15.0,58.0,93.0,16.0,56.0,24.0,44.0,8.0,43.0,71.0,19.0,44.0,8.0,52.0,41.0,9.0,2.0,6.0,9.0,6.0,37.0,328.0,13.0,1.0,65.0,13.0,60.0,30.0,13.0,45.0,0.0,22.0,18.0,7.0,100.0,100.0,52.0,60.0,-8.0
113910304,8118,807,66.0,12.0,66.0,12.0,3.0,1.0,0.0,0.0,0.0,54.0,74.0,48.0,2.0,2.0,15.0,17.0,72.0,89.0,11.0,73.0,20.0,59.0,4.0,56.0,78.0,15.0,59.0,4.0,63.0,43.0,8.0,12.0,9.0,6.0,5.0,27.0,334.5,9.0,0.0,57.0,11.0,67.0,25.0,8.0,55.0,0.0,67.0,9.0,4.0,105.0,105.0,60.0,52.0,8.0
