matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107241201,8117,1,2,0,0,1,54,77,47,3,3,14,179,64,101,14,86,16,56,67,7,60,46,12,2,6,5,0,43,385,5,1,101,52,10,20,84.0,9,51,0,9,3.0,84.0,71.42857142857143,58.333333333333336,13.095238095238095
107241201,8118,5,2,0,0,0,55,70,40,1,1,14,164,61,81,10,80,18,47,72,16,56,42,8,6,5,6,0,31,300,14,2,81,54,6,23,96.0,7,49,0,30,5.0,96.0,58.333333333333336,71.42857142857143,-13.095238095238095
