matchId,playerId,squadId,minutesPlayed,oppSquadId
100831304,80067,801,60.416666666666664,804
100831304,1007298,801,39.266666666666666,804
100831304,80301,801,60.0,804
100831304,80146,801,51.46666666666667,804
100831304,80045,801,60.416666666666664,804
100831304,994232,801,60.0,804
100831304,80127,801,54.81666666666667,804
100831304,995700,801,8.95,804
100831304,80570,801,21.15,804
100831304,80353,801,5.6,804
100831304,80540,804,60.0,801
100831304,80293,804,60.0,801
100831304,994224,804,60.0,801
100831304,991901,804,60.0,801
100831304,994226,804,60.0,801
100831304,80577,804,60.0,801
100831304,994213,804,60.0,801
100831304,80572,804,0.0,801
100831304,1001920,804,0.0,801
100831304,80346,804,0.0,801
