matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631003,804,2,12,0,0,0,55,59,2,12,52,6,24,54,11,43,29,5,0,4,0,10,4,1,69,9,6,47,0,26,76,73.52862133834991,56.57894736842105,77.90697674418605,-21.328029375765006
95631003,806,5,5,0,0,0,55,42,4,8,74,15,44,71,4,67,43,12,0,11,0,8,3,3,50,10,7,53,0,18,86,83.20343993550121,77.90697674418605,56.57894736842105,21.328029375765006
