matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
95631003,806,80052,80072,80069,80574,80146,80049,80048,0,2795,0,53,0,30,2795,23,29.62432915921288
95631003,806,80052,80072,80475,80574,991904,80049,80048,2795,3327,53,62,30,36,532,3,20.30075187969925
95631003,806,80052,80072,80475,996140,991904,80048,80474,3327,3721,62,67,36,43,394,-2,-18.274111675126903
95631003,804,80570,80293,80575,994224,991901,80042,80010,0,1556,0,15,0,26,1556,-11,-25.449871465295626
95631003,804,80570,994215,80575,991901,994224,80042,80010,1556,1866,15,18,26,33,310,-4,-46.4516129032258
95631003,804,80570,994215,80575,991901,994224,80042,994213,1866,2427,18,22,33,47,561,-10,-64.1711229946524
95631003,804,80570,80293,80575,991901,994224,80042,994213,2427,2780,22,30,47,53,353,2,20.396600566572236
95631003,804,80570,80293,80575,994226,994224,80042,994213,2780,2795,30,30,53,53,15,0,0.0
95631003,804,80570,80293,994224,991901,994226,80042,994213,2795,3071,30,32,53,58,276,-3,-39.1304347826087
95631003,804,80570,80293,994224,991901,994226,80577,994213,3071,3327,32,36,58,62,256,0,0.0
95631003,804,80570,80293,80575,994224,994226,80577,994213,3327,3721,36,43,62,67,394,2,18.274111675126903
