matchId,playerId,squadId,minutesPlayed
113910103,1001944,806,65.0
113910103,999128,806,48.21666666666667
113910103,1001846,806,61.766666666666666
113910103,80439,806,58.766666666666666
113910103,80574,806,65.0
113910103,1003784,806,45.5
113910103,998404,806,65.0
113910103,1009742,806,0.0
113910103,1001803,806,28.966666666666665
113910103,1001711,806,16.783333333333335
113910103,80078,807,57.7
113910103,993463,807,45.833333333333336
113910103,1004472,807,41.56666666666667
113910103,80833,807,60.916666666666664
113910103,991905,807,58.083333333333336
113910103,1007219,807,65.0
113910103,1006231,807,55.31666666666667
113910103,1007306,807,26.466666666666665
113910103,1007220,807,27.516666666666666
113910103,1005495,807,16.6
