matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
113910103,806,807,65.0,4.0,65.0,4.0,3.0,6.0,0.0,0.0,0.0,59.0,75.0,29.0,1.0,1.0,13.0,14.0,64.0,98.0,4.0,75.0,21.0,63.0,3.0,61.0,69.0,3.0,63.0,3.0,66.0,48.0,3.0,15.0,6.0,2.0,2.0,33.0,311.5,17.0,0.0,46.0,12.0,69.0,23.0,1.0,56.0,0.0,68.0,16.0,1.0,91.0,84.0,72.52747252747253,64.51612903225806,8.011343495214462
113910103,807,806,61.0,11.0,61.0,11.0,4.0,8.0,0.0,0.0,0.0,62.0,71.0,73.0,1.0,1.0,12.0,13.0,64.0,94.0,7.0,57.0,23.0,54.0,6.0,52.0,72.0,12.0,54.0,6.0,60.0,46.0,4.0,10.0,2.0,6.0,2.0,58.0,257.5,20.0,4.0,95.0,5.0,66.0,25.0,7.0,44.0,0.0,63.0,22.0,7.0,93.0,85.84615384615385,64.51612903225806,72.52747252747253,-8.011343495214462
