matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119460104,811,813,1,0.0,0.0,0.0,0.0,1.0,10.0,79.0,11.0,0.0,0.0,2.0,11.0,19.0,0.0,0.0,3.0,11.0,13.0,0.0,13.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,58.0,10.0,0.0,21.0,0.0,13.0,3.0,0.0,9.0,45.0,0.0,0.0,67.0,1.0,0.0,16.0,64.0,81.25,80.0,1.25
119460104,811,813,2,0.0,1.0,0.0,0.0,0.0,11.0,62.0,12.0,1.0,1.0,3.0,13.0,20.0,2.0,50.0,4.0,11.0,15.0,3.0,12.0,8.0,1.0,3.0,2.0,1.0,2.0,0.0,76.5,7.0,0.0,19.0,3.0,12.0,6.0,0.0,9.0,47.0,0.0,1.0,100.0,2.0,0.0,21.0,84.0,57.14285714285714,73.68421052631578,-16.54135338345864
119460104,811,813,3,0.0,0.0,0.0,0.0,0.0,14.0,93.0,11.0,1.0,1.0,3.0,19.0,32.0,3.0,100.0,1.0,17.0,21.0,2.0,19.0,13.0,3.0,3.0,1.0,2.0,1.0,50.0,148.5,7.0,0.0,19.0,2.0,19.0,2.0,1.0,13.0,64.0,0.0,0.0,75.0,0.0,1.0,22.0,88.0,86.36363636363636,47.05882352941176,39.3048128342246
119460104,811,813,4,0.0,2.0,0.0,0.0,0.0,14.0,73.0,15.0,0.0,0.0,1.0,14.0,23.0,1.0,100.0,2.0,10.0,17.0,4.0,13.0,11.0,1.0,1.0,0.0,1.0,1.0,50.0,80.0,4.0,0.0,19.0,0.0,13.0,3.0,2.0,13.0,51.0,0.0,0.0,100.0,3.0,2.0,18.0,72.0,72.22222222222221,88.23529411764706,-16.013071895424844
119460104,813,811,1,0.0,0.0,0.0,0.0,0.0,13.0,80.0,14.0,0.0,0.0,2.0,16.0,18.0,3.0,100.0,3.0,15.0,17.0,1.0,16.0,12.0,3.0,1.0,0.0,3.0,0.0,0.0,119.0,11.0,0.0,25.0,2.0,16.0,3.0,0.0,12.0,55.0,0.0,0.0,100.0,3.0,0.0,20.0,80.0,80.0,81.25,-1.25
119460104,813,811,2,1.0,1.0,0.0,0.0,1.0,12.0,69.0,12.0,1.0,1.0,3.0,12.0,13.0,4.0,75.0,5.0,11.0,15.0,1.0,14.0,9.0,3.0,2.0,1.0,2.0,0.0,100.0,101.5,7.0,1.0,19.0,4.0,14.0,5.0,2.0,9.0,53.0,0.0,0.0,100.0,3.0,1.0,19.0,76.0,73.68421052631578,57.14285714285714,16.54135338345864
119460104,813,811,3,0.0,0.0,0.0,0.0,0.0,10.0,57.0,18.0,0.0,0.0,2.0,9.0,10.0,2.0,0.0,6.0,8.0,10.0,2.0,8.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,19.5,11.0,0.0,29.0,1.0,8.0,7.0,1.0,9.0,36.0,0.0,0.0,0.0,4.0,0.0,17.0,68.0,47.05882352941176,86.36363636363636,-39.3048128342246
119460104,813,811,4,0.0,0.0,0.0,0.0,1.0,12.0,86.0,11.0,0.0,0.0,2.0,15.0,19.0,0.0,0.0,2.0,14.0,16.0,1.0,15.0,12.0,0.0,3.0,1.0,0.0,0.0,100.0,82.0,7.0,0.0,18.0,0.0,15.0,2.0,1.0,10.0,49.0,0.0,0.0,100.0,1.0,1.0,17.0,68.0,88.23529411764706,72.22222222222221,16.013071895424844
