matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,minutesPlayed,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
95630105,802,80020,0,1,0,0,0,2,4,1,7,0,2,0,0,0,0,1,0,2,0,0,6,0,1,0,1,0.0,,inf,,,,inf,inf,inf,inf,,inf,,,,,inf,,inf,,,inf,,inf,,inf,,
95630105,802,80028,0,2,0,0,0,0,4,0,1,15,0,8,0,0,0,0,0,3,0,0,7,1,0,0,4,0.0,,inf,,,,,inf,,inf,inf,,inf,,,,,,inf,,,inf,inf,,,inf,,
95630105,802,80107,1,0,0,0,1,9,0,0,1,23,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,inf,,,,inf,inf,,,inf,inf,,inf,,,,,,,,,,,,,inf,,
95630105,802,80198,0,1,0,0,0,15,1,0,0,5,0,2,16,4,12,0,0,0,2,0,1,0,2,0,1,0.0,,inf,,,,inf,inf,,,inf,,inf,inf,inf,inf,,,,inf,,inf,,inf,,inf,,
95630105,802,80223,0,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,1,0.0,,inf,,,,inf,inf,,,,,,,,,,,inf,,,inf,inf,,,inf,,
95630105,802,80247,0,0,0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0.0,,,,,,inf,inf,inf,inf,,inf,,,,,,,inf,,,inf,,inf,,,,
95630105,802,80428,0,0,0,0,0,2,7,0,2,0,0,0,0,0,0,0,0,3,0,0,10,2,0,0,0,0.0,,,,,,inf,inf,,inf,,,,,,,,,inf,,,inf,inf,,,,,
95630105,802,80524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630105,802,80540,1,2,0,0,0,3,3,0,1,3,0,0,40,4,36,0,0,0,0,0,3,4,0,0,8,0.0,inf,inf,,,,inf,inf,,inf,inf,,,inf,inf,inf,,,,,,inf,inf,,,inf,,
95630105,802,80565,0,0,0,0,0,9,0,0,2,7,0,6,8,3,5,0,0,0,0,0,0,0,0,0,2,0.0,,,,,,inf,,,inf,inf,,inf,inf,inf,inf,,,,,,,,,,inf,,
95630105,802,80699,0,1,0,0,0,4,0,0,1,8,0,3,0,0,0,0,0,0,0,1,0,1,0,0,2,0.0,,inf,,,,inf,,,inf,inf,,inf,,,,,,,,inf,,inf,,,inf,,
95630105,802,994106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630105,805,80054,1,0,0,0,0,0,3,0,0,2,0,1,35,3,32,0,0,1,0,0,5,0,0,0,6,0.0,inf,,,,,,inf,,,inf,,inf,inf,inf,inf,,,inf,,,inf,,,,inf,,
95630105,805,80058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630105,805,80100,0,1,0,0,0,27,3,0,2,17,0,8,28,5,23,0,0,0,0,0,3,2,0,0,4,0.0,,inf,,,,inf,inf,,inf,inf,,inf,inf,inf,inf,,,,,,inf,inf,,,inf,,
95630105,805,80105,1,0,0,0,0,0,2,0,0,50,1,26,0,0,0,1,0,1,0,0,3,2,0,0,1,0.0,inf,,,,,,inf,,,inf,inf,inf,,,,inf,,inf,,,inf,inf,,,inf,,
95630105,805,80154,0,1,0,0,0,20,1,0,1,26,0,12,0,0,0,0,0,2,0,2,3,1,0,0,3,0.0,,inf,,,,inf,inf,,inf,inf,,inf,,,,,,inf,,inf,inf,inf,,,inf,,
95630105,805,80304,0,1,0,0,0,6,12,1,1,0,2,0,0,0,0,1,0,2,0,0,14,4,1,0,2,0.0,,inf,,,,inf,inf,inf,inf,,inf,,,,,inf,,inf,,,inf,inf,inf,,inf,,
95630105,805,80305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630105,805,80389,0,0,0,0,0,0,2,0,0,0,0,0,7,3,4,0,0,0,3,0,2,0,3,0,2,0.0,,,,,,,inf,,,,,,inf,inf,inf,,,,inf,,inf,,inf,,inf,,
95630105,805,80479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630105,805,80535,0,0,0,0,0,4,8,0,7,0,1,0,0,0,0,1,0,1,0,2,9,2,0,0,1,0.0,,,,,,inf,inf,,inf,,inf,,,,,inf,,inf,,inf,inf,inf,,,inf,,
95630105,805,80604,0,0,0,0,0,0,15,1,12,0,2,0,0,0,0,1,0,4,0,0,19,1,1,0,0,0.0,,,,,,,inf,inf,inf,,inf,,,,,inf,,inf,,,inf,inf,inf,,,,
95630105,805,80700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
