matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95630501,805,80054,1,1,0,0,0,0,0,0,0,0,1,0,0,10,1,9,0,15,0,1,0,0,1,1,1,0,0,2
95630501,805,80054,2,0,0,0,0,0,0,1,0,0,0,0,0,9,1,8,0,15,0,0,1,0,1,0,1,1,0,2
95630501,805,80054,3,2,1,0,0,0,0,1,0,0,0,0,0,8,1,7,0,15,0,0,0,0,2,0,1,0,0,3
95630501,805,80054,4,0,0,0,0,0,0,1,0,0,0,0,0,10,0,10,0,15,0,0,0,0,1,1,1,0,0,1
95630501,805,80058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80058,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80058,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80100,1,1,0,0,0,0,4,1,0,0,4,0,4,7,1,6,0,15,0,0,0,0,1,0,1,0,0,1
95630501,805,80100,2,0,1,0,0,0,6,1,0,0,1,0,0,4,1,3,0,15,0,0,0,0,1,0,1,0,0,1
95630501,805,80100,3,1,1,0,0,0,7,0,0,0,4,0,2,6,0,6,0,15,0,0,0,0,0,0,1,0,0,2
95630501,805,80100,4,0,0,0,0,0,8,1,0,0,4,1,2,8,0,8,1,15,0,0,0,0,1,0,1,0,0,0
95630501,805,80105,1,0,1,0,0,0,0,0,0,0,15,1,7,0,0,0,1,15,0,1,0,0,1,0,1,0,0,1
95630501,805,80105,2,0,0,0,0,0,0,0,0,1,5,1,4,0,0,0,1,15,0,0,0,1,0,0,1,0,0,0
95630501,805,80105,3,0,1,0,0,0,0,1,0,0,7,1,3,0,0,0,1,15,0,0,0,0,1,0,1,0,0,1
95630501,805,80105,4,0,0,0,0,0,0,2,0,0,10,0,7,0,0,0,0,15,0,0,0,0,2,2,1,0,0,0
95630501,805,80154,1,1,0,0,0,0,4,2,0,0,3,0,1,0,0,0,0,15,0,1,0,0,3,1,1,0,0,1
95630501,805,80154,2,0,1,0,0,0,2,3,0,1,7,0,1,0,0,0,0,15,0,0,0,0,3,1,1,0,0,1
95630501,805,80154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80154,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80304,1,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,15,0,2,0,0,4,1,1,0,0,0
95630501,805,80304,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15,0,1,0,0,7,0,1,0,0,1
95630501,805,80304,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80304,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80305,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,15,0,0,0,0,3,0,1,1,0,0
95630501,805,80305,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,15,0,0,0,0,3,0,1,0,0,0
95630501,805,80305,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80305,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80389,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80389,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80389,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80479,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80479,3,0,0,0,0,1,0,3,0,0,1,1,1,0,0,0,1,15,0,2,0,0,5,1,1,0,0,0
95630501,805,80479,4,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,4,0,1,0,0,0
95630501,805,80535,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,1
95630501,805,80535,2,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,15,0,2,0,0,2,0,1,0,0,1
95630501,805,80535,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,15,0,1,0,0,1,0,1,0,0,0
95630501,805,80535,4,0,1,0,0,0,2,4,0,2,0,0,0,0,0,0,0,15,0,0,0,1,4,2,1,0,0,1
95630501,805,80604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630501,805,80604,3,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,1,15,0,0,0,0,4,0,1,0,0,0
95630501,805,80604,4,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,15,0,0,0,0,5,0,1,0,0,0
95630501,805,80700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
