matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
98180602,806,80052,80072,80069,80574,80105,1003784,80048,0,1803,0,39,0,19,1803,20,39.93344425956739,803
98180602,806,80052,80475,80069,80574,80105,991904,80048,1803,2711,39,61,19,27,908,14,55.50660792951542,803
98180602,806,80052,80475,80069,80105,80574,991904,80048,2711,3132,61,71,27,33,421,4,34.204275534441805,803
98180602,806,80052,80475,993702,80105,80574,991904,80048,3132,3616,71,79,33,41,484,0,0.0,803
98180602,803,80710,80444,80301,80175,80571,80099,80582,0,898,0,11,0,21,898,-10,-40.089086859688194,806
98180602,803,80167,80444,80301,80175,80571,80582,80099,898,2186,11,22,21,49,1288,-17,-47.51552795031056,806
98180602,803,80167,80444,80506,80175,80571,80582,80099,2186,2372,22,23,49,54,186,-4,-77.41935483870968,806
98180602,803,80167,80444,80506,80175,80427,80571,80099,2372,2711,23,27,54,61,339,-3,-31.858407079646014,806
98180602,803,80710,80444,80506,80175,80427,80582,80099,2711,3215,27,33,61,73,504,-6,-42.857142857142854,806
98180602,803,80710,80444,80506,80175,80571,80582,80099,3215,3616,33,41,73,79,401,2,17.955112219451372,806
