matchId,squadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80050105,802,1,1,2,0,0,0,14,11,1,2,19,0,4,14,4,10,1,0,3,0,1,14,3,1,0,5,19,75.74750830564784,52.63157894736842,76.0,-23.368421052631582
80050105,802,2,1,1,1,0,0,14,17,0,3,19,0,10,16,3,13,1,0,2,0,1,19,2,0,0,4,20,77.58620689655173,65.0,85.0,-20.0
80050105,802,3,1,2,0,0,0,10,16,1,1,16,0,7,12,1,11,2,0,0,0,0,16,3,1,0,9,21,83.53591160220995,52.38095238095239,54.54545454545454,-2.164502164502153
80050105,802,4,1,2,0,0,0,13,8,1,4,14,0,6,12,1,11,1,0,1,0,2,9,4,1,0,10,22,87.51381215469614,50.0,63.63636363636363,-13.636363636363633
80050105,806,1,1,0,0,0,0,13,8,3,2,20,0,14,22,3,19,1,0,6,1,1,14,5,4,0,4,25,99.66777408637874,76.0,52.63157894736842,23.368421052631582
80050105,806,2,0,2,0,1,0,13,10,1,0,17,0,10,17,0,17,1,0,1,0,0,11,2,1,0,3,20,77.58620689655173,85.0,65.0,20.0
80050105,806,3,2,3,0,0,0,11,13,0,2,13,0,6,15,3,12,1,0,3,1,1,16,1,1,0,8,22,87.51381215469614,54.54545454545454,52.38095238095239,2.164502164502153
80050105,806,4,2,3,0,0,0,12,5,1,8,11,0,8,15,1,14,4,0,3,0,0,8,2,1,0,7,22,87.51381215469614,63.63636363636363,50.0,13.636363636363633
