matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
111080101,807,80078,1007306,1004472,1000831,991905,1007219,1006231,0.0,597.0,0,11,0,5,597.0,6,36.18090452261307
111080101,807,1009721,1007306,1004472,1000831,991905,1007219,1006231,597.0,760.0,11,15,5,6,163.0,3,66.25766871165644
111080101,807,1009721,1007306,1015274,1000831,991905,1007219,1006231,760.0,905.0,15,18,6,10,145.0,-1,-24.82758620689655
111080101,807,80078,1007306,1015274,1000831,991905,1007219,1006231,905.0,1484.0,18,27,10,16,579.0,3,18.65284974093264
111080101,807,80078,1021092,1015274,1000831,991905,1007219,1006231,1484.0,1557.0,27,27,16,18,73.0,-2,-98.63013698630138
111080101,807,1009721,1021092,1015274,1000831,991905,1007219,1006231,1557.0,1814.0,27,30,18,28,257.0,-7,-98.0544747081712
111080101,807,80078,1007306,1004472,1000831,991905,1007219,1006231,1814.0,3016.0,30,45,28,48,1202.0,-5,-14.975041597337768
111080101,807,80078,1007306,1004472,1000831,991905,1006231,1007219,3016.0,3180.0,45,46,48,52,164.0,-3,-65.85365853658536
111080101,807,80078,1007306,1015274,1000831,991905,1006231,1007219,3180.0,3227.0,46,46,52,54,47.0,-2,-153.19148936170214
111080101,807,80078,1007306,1015274,1019380,991905,1006231,1007219,3227.0,3335.0,46,46,54,56,108.0,-2,-66.66666666666667
111080101,807,1009721,1007306,1015274,1019380,991905,1006231,1007219,3335.0,3390.0,46,48,56,59,55.0,-1,-65.45454545454545
111080101,807,1009721,1021092,1015274,1019380,991905,1006231,1007219,3390.0,3395.0,48,48,59,59,5.0,0,0.0
111080101,807,1009721,1021092,1015274,1004472,991905,1006231,1007219,3395.0,3436.0,48,48,59,62,41.0,-3,-263.4146341463414
111080101,807,1009721,1021092,1015274,1004472,991905,1007219,1006231,3436.0,3482.0,48,48,62,63,46.0,-1,-78.26086956521739
111080101,807,1009721,1021092,1015274,1000831,991905,1007219,1006231,3482.0,3632.0,48,48,63,66,150.0,-3,-72.0
111080101,8117,1001357,80475,80296,80105,998401,80559,999135,0.0,905.0,0,10,0,18,905.0,-8,-31.823204419889503
111080101,8117,1014128,1001357,80475,80105,998401,80559,999135,905.0,1205.0,10,12,18,22,300.0,-2,-24.0
111080101,8117,1014128,1001357,80296,80105,80297,80559,999135,1205.0,1484.0,12,16,22,27,279.0,-1,-12.903225806451612
111080101,8117,1014128,80475,80296,80105,80297,80559,999135,1484.0,1717.0,16,24,27,27,233.0,8,123.60515021459227
111080101,8117,1014128,80475,80296,998401,80297,80559,999135,1717.0,1833.0,24,28,27,30,116.0,1,31.03448275862069
111080101,8117,1014128,80475,80296,80105,80297,80559,999135,1833.0,2177.0,28,29,30,34,344.0,-3,-31.395348837209298
111080101,8117,1001357,80475,80296,80105,80297,80559,999135,2177.0,3436.0,29,62,34,48,1259.0,19,54.32883240667196
111080101,8117,1001357,80475,80296,80105,998401,80559,999135,3436.0,3632.0,62,66,48,48,196.0,4,73.46938775510205
