matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080101,807,8117,49.0,12.0,49.0,12.0,1.0,5.0,0.0,0.0,1.0,43.0,55.0,63.0,4.0,4.0,12.0,16.0,145.0,48.0,78.0,17.0,71.0,28.0,36.0,6.0,31.0,61.0,19.0,36.0,6.0,42.0,27.0,12.0,3.0,8.0,8.0,0.0,37.0,228.5,10.0,2.0,78.0,73.0,10.0,48.0,32.0,94.0,14.0,44.0,0.0,12.0,7.0,93.17180616740089,44.680851063829785,56.70103092783505,-12.020179864005264
111080101,8117,807,57.0,13.0,57.0,13.0,0.0,1.0,0.0,0.0,2.0,38.0,64.0,23.0,1.0,1.0,11.0,12.0,182.0,63.0,96.0,13.0,77.0,22.0,44.0,11.0,48.0,70.0,15.0,44.0,11.0,55.0,32.0,10.0,13.0,8.0,8.0,0.0,33.0,298.0,6.0,0.0,96.0,29.0,6.0,66.0,26.0,97.0,10.0,56.0,0.0,41.0,5.0,96.14537444933922,56.70103092783505,44.680851063829785,12.020179864005264
