matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
116950101,812,1006558,999128,1001846,80535,1006559,80814,80010,0,908,0,16,0,13,908,3,11.894273127753305,833
116950101,812,1013782,999128,1001846,80535,1006559,80814,80010,908,1637,16,32,13,22,729,7,34.5679012345679,833
116950101,812,1013782,999128,1001846,80569,1006559,80814,80010,1637,1817,32,37,22,24,180,3,60.0,833
116950101,812,1013782,999128,1001846,80569,80535,80814,80530,1817,2556,37,50,24,33,739,4,19.485791610284167,833
116950101,812,1013782,1016602,1001846,80569,1016601,80814,80530,2556,2715,50,53,33,36,159,0,0.0,833
116950101,812,1013782,1016602,1001846,80569,1016601,80530,80010,2715,3033,53,61,36,39,318,5,56.60377358490567,833
116950101,812,1013782,1006558,1016602,80569,1016601,80530,80010,3033,3623,61,71,39,47,590,2,12.203389830508474,833
116950101,833,1009721,1019163,80558,1009717,1013703,1013709,999135,0,1523,0,20,0,30,1523,-10,-23.637557452396585,812
116950101,833,1009721,1019163,80558,1009717,1013703,995127,999135,1523,2643,20,35,30,52,1120,-7,-22.499999999999996,812
116950101,833,1009721,1019163,80558,1009717,1013703,995127,1006726,2643,2715,35,36,52,53,72,0,0.0,812
116950101,833,1006585,1009721,80558,1009717,1006726,1013709,1025205,2715,3125,36,40,53,64,410,-7,-61.463414634146346,812
116950101,833,1006585,1009721,80558,1009717,1006726,1013709,999135,3125,3623,40,47,64,71,498,0,0.0,812
